sloc1	scate2	platform	clks	clks_one_day
2047	14379	app	55	7
2047	309	pc	34	4
2048	8717	pc	20	2
2048	8719	m	14	2
2049	460	pc	52	7
2052	95	app	4669	667
2053	133	m	71	10
2053	14363	app	39	5
2053	14455	m	557	79
2053	203	app	1883	269
2053	26531	pc	75	10
2054	26521	pc	18	2
2054	26523	m	188	26
2054	8659	m	215	30
2055	111	pc	28	4
2055	8719	app	45	6
2192	14000	m	768	109
2192	8735	app	42	6
222	14286	pc	250	35
2247	36014	m	5	0
2247	8752	app	4	0
228	34323	pc	54	7
228	8735	app	432	61
2284	14286	app	140	20
2292	14502	pc	13	1
2292	22431	app	51	7
2296	8516	m	76	10
2299	34323	pc	5	0
2302	152	pc	13	1
2302	314	pc	2	0
2303	96	app	451	64
2307	102	pc	20	2
2315	8442	m	23	3
2315	8558	pc	50	7
2319	343	app	22	3
2319	8761	app	18	2
2328	343	pc	21	3
2329	171	pc	5	0
2329	199	app	8	1
2342	8855	app	36	5
2344	798	m	8	1
2347	34806	app	62	8
2347	8735	m	24	3
2350	36488	m	4	0
2350	609	pc	724	103
2354	14000	m	882	126
2354	8735	app	39	5
2360	798	pc	22	3
2363	8645	app	18	2
2363	8735	pc	79	11
2364	145	pc	28	4
2364	14539	app	9	1
2364	309	m	17	2
2364	712	app	6	0
2371	26521	m	2	0
2371	8493	pc	101	14
2372	111	m	193	27
2372	8645	pc	21	3
2372	8717	app	33	4
2373	14379	m	58	8
2373	14539	pc	4	0
2373	460	app	160	22
2373	712	pc	21	3
2380	14379	app	44	6
2380	309	pc	72	10
2381	8719	m	2	0
2390	8537	app	70	10
2392	29389	pc	1	0
2392	360	pc	39	5
2392	8609	m	5	0
2393	190	m	15	2
2393	23087	pc	1	0
2393	350	pc	8	1
2395	196	app	8	1
2397	310	pc	19	2
2397	35981	app	133	19
2398	23442	app	4	0
2398	36008	m	1	0
2398	8746	app	2	0
2404	24056	app	6	0
2404	35694	app	44	6
265	14379	app	345	49
291	35694	m	204	29
297	168	pc	141	20
297	212	pc	31	4
297	96	m	831	118
3	26516	pc	570	81
3	26518	m	30	4
3157	234	pc	12	1
3163	35981	m	48	6
3184	128	m	12	1
3184	14286	pc	17	2
319	35981	m	93	13
3198	798	app	17	2
3198	8855	pc	10	1
3251	798	pc	29	4
3350	130	pc	35	5
3350	14001	pc	30	4
3359	36488	m	4	0
3359	609	pc	101	14
3434	8717	pc	6	0
3434	8719	m	21	3
3445	29389	pc	5	0
3445	360	pc	16	2
3445	8445	pc	46	6
3445	8609	m	13	1
3453	190	app	11	1
3479	35691	app	172	24
3479	8558	m	159	22
355	35691	app	74	10
355	8608	pc	37	5
357	26518	pc	11	1
367	36011	app	25	3
37	8609	pc	251	35
385	133	app	65	9
394	133	pc	20	2
397	26523	app	22	3
397	8523	m	26	3
4	609	pc	4199	599
407	8493	pc	22	3
408	111	m	21	3
408	14000	app	108	15
408	8645	pc	18	2
408	8717	app	18	2
409	460	app	16	2
413	36488	pc	76	10
414	35136	pc	426	60
414	37864	pc	1	0
414	95	m	25451	3635
424	111	pc	259	37
424	113	m	2	0
424	26531	app	257	36
424	35984	m	55	7
424	8719	app	128	18
428	360	pc	6	0
450	26523	pc	58	8
463	23065	m	203	29
463	8752	pc	69	9
471	37861	app	32	4
497	609	m	618	88
5	798	app	725	103
5	8855	pc	165	23
500	36012	app	4	0
505	102	app	952	136
505	148	pc	50	7
505	36008	pc	90	12
523	14354	app	1905	272
523	26522	pc	1	0
531	14526	pc	48	6
5333	34323	m	3	0
5334	343	pc	4	0
536	171	pc	2	0
536	199	app	18	2
541	609	m	2624	374
556	133	pc	27	3
5633	8516	app	135	19
5653	35136	pc	45	6
5669	29389	app	90	12
5669	360	app	105	15
5669	8445	app	89	12
5669	8537	m	34	4
5695	190	pc	28	4
5695	36012	app	25	3
5709	23065	pc	8	1
5709	356	app	31	4
5709	35828	app	16	2
572	14000	m	1330	190
572	207	app	191	27
572	8717	m	36	5
5722	29389	pc	3	0
5722	360	pc	24	3
5722	8445	pc	63	9
5722	8609	m	20	2
5756	35691	app	26	3
5756	8558	m	42	6
577	37981	app	4	0
5772	8442	m	4	0
5772	8558	pc	8	1
5845	8719	pc	5	0
5853	37981	m	95	13
5853	8523	m	339	48
592	26517	app	30	4
5936	14326	m	20	2
5959	133	app	9	1
5959	14455	app	97	13
606	8609	pc	129	18
613	26513	pc	20	2
613	26515	m	2	0
615	35694	m	8	1
637	96	pc	686	98
652	35981	m	50	7
656	8442	pc	1	0
656	8444	m	5	0
669	14326	pc	604	86
669	798	m	68	9
6700	35691	pc	4	0
6718	111	app	624	89
6718	203	m	717	102
6729	8537	app	154	22
6745	35694	m	127	18
6752	24056	app	8	1
6752	35694	app	50	7
6760	37981	pc	1	0
6760	8523	pc	70	10
6776	234	pc	27	3
6788	26516	m	3	0
6788	611	m	6	0
6788	8442	app	88	12
679	34323	pc	66	9
679	8735	app	36	5
6793	14502	app	6	0
6793	34807	pc	4	0
686	36488	m	43	6
6921	26515	pc	16	2
693	311	pc	27	3
693	36011	m	10	1
696	309	app	31	4
696	8493	pc	19	2
6964	14502	pc	83	11
6964	22431	app	265	37
697	111	m	34	4
697	14000	app	32	4
698	460	app	34	4
699	207	pc	7	1
700	14502	m	154	22
700	8442	pc	23	3
700	8444	m	87	12
710	609	app	678	96
7154	125	pc	42	6
7154	460	m	193	27
7154	8543	pc	8	1
722	37862	app	20	2
726	125	app	37	5
726	8543	app	4	0
726	97	pc	20	2
728	8523	app	406	58
7289	29389	app	9	1
7289	360	app	4	0
7289	8445	app	14	2
7289	8537	m	34	4
740	309	app	184	26
740	8493	pc	579	82
7452	35984	app	18	2
7453	95	app	3033	433
7468	190	app	75	10
751	460	pc	75	10
772	29389	pc	62	8
776	168	m	80	11
776	212	m	20	2
776	8746	pc	3	0
783	168	app	1637	233
783	212	app	71	10
7921	35136	app	102	14
7951	111	pc	82	11
7951	113	m	2	0
7951	26513	m	2	0
7951	8719	app	32	4
801	196	m	60	8
801	23087	m	325	46
801	310	app	1254	179
811	37863	app	110	15
811	8746	app	200	28
821	156	pc	367	52
821	35981	app	16	2
831	102	m	49	7
831	128	app	24	3
831	8546	app	47	6
834	22431	app	16	2
834	8444	pc	10	1
834	8516	app	34	4
836	26516	pc	3	0
837	609	pc	3457	493
8398	96	pc	49	7
8481	35136	m	2	0
8481	798	app	47	6
8481	8855	pc	7	1
858	309	app	129	18
858	8493	pc	617	88
8582	156	pc	197	28
8716	8692	pc	1	0
872	95	app	1679	239
8760	14526	m	24	3
882	203	pc	517	73
882	35984	app	80	11
8854	190	app	38	5
891	113	pc	12	1
891	14455	app	1015	145
891	34806	m	26	3
891	35984	pc	13	1
891	38116	app	2	0
8973	145	m	3	0
8973	97	app	91	13
910	111	app	188	26
910	203	m	1086	155
914	360	app	452	64
914	8445	app	193	27
914	8537	m	73	10
9146	168	app	293	41
9146	212	app	67	9
9146	36008	pc	31	4
927	14419	pc	13	1
927	186	app	15	2
93	128	m	1486	212
93	8546	m	27	3
9326	14354	app	132	18
9326	8658	pc	12	1
9357	15520	pc	5	0
9363	37862	app	6	0
9363	8855	app	6	0
9389	8523	pc	20	2
9409	8719	pc	11	1
9422	125	app	105	15
9422	710	pc	1	0
9422	8543	app	13	1
9422	97	pc	4	0
944	314	m	5	0
9444	23065	pc	6	0
9444	356	app	20	2
9444	35828	app	41	5
9449	234	pc	28	4
946	130	pc	11	1
9472	168	m	381	54
9472	212	m	75	10
9472	23442	pc	1	0
9472	26520	app	2	0
9472	8746	pc	1	0
9481	148	app	8	1
9481	26520	pc	19	2
9499	798	pc	35	5
9517	34323	app	2	0
9517	609	m	192	27
952	234	m	914	130
9530	8444	pc	11	1
9530	8516	app	351	50
9530	8608	m	7	1
9551	311	pc	8	1
961	96	app	558	79
967	14354	m	6	0
968	35691	app	191	27
968	8608	pc	8	1
9687	133	m	8	1
9687	14455	m	49	7
9687	203	app	256	36
9687	26531	pc	7	1
9688	26523	m	66	9
9688	8659	m	20	2
9704	311	app	89	12
9706	14000	app	71	10
9709	145	pc	15	2
9717	111	m	65	9
9717	8645	pc	7	1
9717	8717	app	2	0
9749	196	pc	6	0
977	343	app	31	4
977	35691	pc	1	0
9799	15520	app	4	0
9799	34323	m	9	1
9854	199	pc	2	0
9871	8493	m	5	0
9902	203	pc	13	1
9902	26513	app	68	9
993	14326	app	375	53
993	8855	m	2	0
9976	8855	app	4	0
9993	311	app	23	3
10015	15520	pc	21	3
10039	24056	app	6	0
10039	35694	app	59	8
1005	14502	app	30	4
1005	34807	pc	10	1
10097	102	m	46	6
10097	128	app	6	0
10115	156	m	468	66
10120	310	pc	138	19
10120	35981	app	17	2
10134	128	m	15	2
10134	14286	pc	36	5
10134	8546	m	8	1
10159	8493	app	14	2
1016	118	m	41	5
1016	26516	pc	4	0
1016	611	pc	95	13
1016	8444	app	244	34
10175	95	m	228	32
10184	26523	m	10	1
10229	196	m	6	0
10229	310	app	401	57
10229	35828	pc	1	0
10266	102	app	103	14
10266	14354	m	1	0
10266	148	pc	2	0
10285	14326	m	139	19
1029	35136	m	65	9
1029	798	app	229	32
1029	8855	pc	10	1
10304	118	app	25	3
10304	22431	pc	13	1
10304	26518	app	2	0
10304	35691	m	1	0
10362	125	m	280	40
10362	26523	pc	1	0
10362	8659	pc	7	1
10387	234	app	146	20
1039	14000	app	448	64
10417	168	app	458	65
10417	212	app	69	9
10417	36008	pc	4	0
10434	14526	app	20	2
10454	14326	app	29	4
10461	8442	pc	21	3
10461	8444	m	54	7
10485	145	app	12	1
10485	8493	m	1	0
10492	8493	app	28	4
10506	95	app	2184	312
10524	125	m	276	39
10524	26523	pc	4	0
10524	8543	m	3	0
10524	8659	pc	26	3
10564	35981	m	21	3
1057	111	app	134	19
1057	14363	m	2	0
1057	203	m	1090	155
1067	14379	pc	9	1
1078	190	app	861	123
1086	8609	pc	16	2
1096	36014	m	9	1
1096	8752	app	10	1
11077	14379	pc	5	0
12291	111	app	410	58
12291	203	m	654	93
12804	35694	m	1	0
135	311	app	350	50
13950	343	app	23	3
13951	15520	m	1	0
13951	171	app	26	3
13951	36011	pc	6	0
147	309	app	675	96
147	8493	pc	219	31
158	26521	m	21	3
158	460	pc	1098	156
1734	8537	pc	9	1
18	14354	app	2340	334
18	26522	pc	9	1
2015	36012	m	90	12
202	26521	m	80	11
202	460	pc	612	87
2037	14526	m	8	1
2038	102	app	146	20
2038	14354	m	43	6
2038	148	pc	10	1
2039	35691	app	74	10
2039	8558	m	46	6
2040	8752	pc	2	0
2041	234	app	895	127
2042	152	pc	7	1
2043	96	app	288	41
2044	14526	app	105	15
2044	38115	pc	4	0
2045	14354	app	381	54
2045	8658	pc	26	3
2046	8558	app	29	4
2047	102	pc	31	4
2048	35691	pc	2	0
2050	234	pc	12	1
2052	96	pc	493	70
2053	14526	pc	79	11
2054	14354	pc	178	25
2055	8442	m	2	0
2055	8558	pc	148	21
2192	156	pc	209	29
228	156	pc	464	66
228	35981	app	203	29
2284	460	pc	26	3
2292	8537	app	85	12
2299	310	pc	99	14
2299	35981	app	28	4
2302	34806	pc	15	2
2302	38118	app	4	0
2303	125	app	50	7
2303	710	pc	22	3
2303	712	m	9	1
2303	8543	app	44	6
2303	97	pc	18	2
2307	41588	app	6	0
2315	35694	pc	9	1
2323	23087	m	14	2
2323	350	m	6	0
2325	23065	pc	76	10
2325	356	app	22	3
2325	35828	app	184	26
2337	8746	m	5	0
2342	186	app	2	0
2342	37863	pc	25	3
2342	771	pc	6	0
2347	14502	app	20	2
2347	34807	pc	7	1
2350	196	pc	41	5
2354	156	pc	290	41
2360	168	app	1020	145
2360	212	app	81	11
2360	36008	pc	4	0
2364	102	m	82	11
2364	128	app	69	9
2364	8546	app	11	1
2371	102	app	30	4
2371	14354	m	7	1
2371	148	pc	8	1
2372	35691	app	28	4
2372	8558	m	28	4
2373	128	pc	7	1
2373	8546	pc	34	4
2378	35136	app	457	65
2380	102	pc	96	13
2381	35691	pc	5	0
2390	14326	m	1148	164
2392	343	app	15	2
2392	8761	app	10	1
2393	171	app	8	1
2393	36011	pc	18	2
2395	199	m	373	53
2397	26531	app	13	1
2397	35984	m	9	1
2398	26521	app	2	0
2398	95	m	2234	319
2404	8516	m	137	19
2408	798	m	6	0
241	234	m	12290	1755
2422	35136	app	1385	197
2422	35721	pc	84	12
2429	207	app	181	25
2429	8717	m	5	0
2501	190	m	3	0
2501	23087	pc	12	1
276	171	pc	43	6
276	199	app	178	25
291	14326	pc	255	36
291	798	m	93	13
296	133	pc	20	2
297	125	m	94	13
297	8543	m	7	1
297	8659	pc	159	22
3	29389	pc	382	54
304	171	m	403	57
3157	145	pc	1	0
3163	14000	pc	68	9
3163	26531	m	13	1
3177	23087	app	200	28
3177	350	app	65	9
319	14000	pc	428	61
319	26531	m	338	48
319	8717	pc	157	22
319	8719	m	90	12
3198	36008	app	2	0
3209	356	m	3	0
3209	35828	m	12	1
3209	36014	app	2	0
3237	26520	m	4	0
3251	168	app	725	103
3251	212	app	69	9
3251	36008	pc	5	0
3328	14379	m	25	3
3328	14539	pc	3	0
3328	460	app	549	78
3328	712	pc	18	2
3350	113	app	6	0
3350	14363	pc	6	0
3350	203	pc	133	19
3350	26513	app	10	1
3359	196	pc	46	6
342	113	pc	102	14
342	14455	app	7261	1037
342	34806	m	146	20
342	35984	pc	137	19
342	38116	app	65	9
3434	35691	pc	3	0
3439	171	m	1	0
3445	343	app	26	3
3445	8761	app	18	2
3453	34323	m	40	5
3470	798	m	32	4
3479	35694	m	58	8
3489	23065	m	164	23
355	35694	m	84	12
362	14255	app	50	7
362	24056	app	18	2
362	35694	app	213	30
362	8692	app	109	15
37	14326	app	5958	851
37	8855	m	28	4
375	234	pc	181	25
394	34807	app	24	3
394	611	app	451	64
397	14286	m	9	1
399	609	m	57	8
4	196	pc	2144	306
4	23087	pc	946	135
403	234	m	172	24
407	102	app	63	9
407	36008	pc	5	0
408	14001	pc	52	7
408	8558	m	2	0
409	128	pc	2	0
414	8658	pc	152	21
424	14526	app	197	28
424	38115	pc	4	0
424	8442	m	214	30
424	8558	pc	101	14
450	609	app	2803	400
455	37862	m	6	0
463	34323	pc	173	24
463	8735	app	116	16
468	8523	app	58	8
469	14455	pc	8	1
471	35136	m	761	108
471	8493	app	102	14
483	207	pc	569	81
497	196	m	31	4
497	23087	m	223	31
497	310	app	289	41
497	356	pc	4	0
5	186	pc	105	15
500	15520	pc	4	0
500	8735	m	1	0
502	133	pc	3	0
505	26523	app	396	56
505	8523	m	1660	237
518	41588	m	24	3
518	8752	app	49	7
523	37981	app	353	50
531	26515	pc	27	3
531	26517	m	1	0
5333	310	m	126	18
536	36014	app	24	3
537	234	pc	9	1
541	196	m	146	20
541	23087	m	591	84
541	310	app	2268	324
541	356	pc	10	1
556	34807	app	52	7
556	611	app	183	26
5632	190	app	87	12
5653	234	m	228	32
5669	8608	pc	4	0
5695	15520	pc	11	1
5709	311	app	66	9
572	118	app	129	18
5722	343	app	91	13
5756	14255	m	3	0
5756	35694	m	33	4
577	609	pc	21	3
5772	14419	m	2	0
5772	24056	pc	6	0
5772	35694	pc	7	1
5845	14326	app	532	76
5898	23087	m	330	47
5898	350	m	53	7
592	343	m	5	0
5928	23065	m	50	7
5942	23087	m	136	19
5942	350	m	4	0
5959	14502	m	2	0
606	14326	app	3085	440
613	8855	app	14	2
615	14326	pc	7	1
615	798	m	5	0
618	15520	pc	1	0
623	311	m	61	8
629	207	m	118	16
629	34806	app	8	1
637	125	pc	196	28
637	460	m	726	103
637	8543	pc	76	10
645	207	pc	61	8
652	14000	pc	130	18
652	26531	m	30	4
652	8717	pc	92	13
652	8719	m	14	2
669	37863	app	59	8
669	8746	app	47	6
6718	8558	app	79	11
6729	14326	m	265	37
6745	14326	pc	62	8
6752	8516	m	148	21
6770	35136	app	100	14
6770	35721	pc	4	0
6776	145	pc	11	1
6788	14419	app	39	5
6788	360	m	23	3
6788	8445	m	10	1
679	156	pc	355	50
679	35981	app	79	11
6793	8717	pc	2	0
6793	8719	m	2	0
6803	34806	app	34	4
6803	8735	m	2	0
6805	133	pc	1	0
6805	14455	pc	3	0
686	130	pc	67	9
6921	8444	pc	39	5
6921	8516	app	487	69
696	102	app	80	11
696	148	pc	2	0
696	36008	pc	1	0
6964	8537	app	300	42
697	14001	pc	7	1
698	128	pc	3	0
698	26520	pc	1	0
698	8546	pc	22	3
699	118	pc	4	0
699	8608	app	39	5
700	26517	app	2	0
710	196	app	89	12
710	23087	app	201	28
7133	130	m	57	8
7133	14001	m	33	4
7133	156	app	2158	308
722	168	m	1472	210
722	212	m	352	50
722	37863	pc	39	5
722	8746	pc	111	15
726	128	m	12	1
726	8546	m	2	0
728	14286	app	632	90
7303	168	m	312	44
7303	212	m	200	28
7303	26520	app	4	0
7303	8746	pc	49	7
740	102	app	1645	235
740	148	pc	66	9
740	36008	pc	140	20
7453	96	pc	384	54
7468	15520	app	6	0
7468	34323	m	91	13
751	14354	m	96	13
771	171	pc	33	4
771	199	app	185	26
776	8659	m	5	0
783	710	m	121	17
783	8659	app	98	14
783	95	pc	259	37
783	97	m	86	12
79	350	m	52	7
791	133	pc	17	2
7951	8442	m	1	0
7951	8558	pc	22	3
801	311	pc	127	18
801	36011	m	138	19
801	36488	app	43	6
811	35136	pc	193	27
811	37864	pc	1	0
811	95	m	2524	360
821	111	pc	107	15
821	113	m	5	0
821	26531	app	71	10
821	35984	m	3	0
821	8719	app	20	2
831	26521	pc	4	0
831	26523	m	30	4
837	196	pc	312	44
837	23087	pc	6839	977
8398	125	pc	4	0
8398	460	m	71	10
8398	8543	pc	3	0
8481	186	pc	19	2
8481	36008	app	2	0
858	102	app	668	95
858	148	pc	5	0
858	36008	pc	45	6
8582	111	pc	27	3
8582	8719	app	60	8
8601	8645	app	10	1
8601	8735	pc	8	1
8694	171	pc	17	2
8694	199	app	36	5
8716	798	pc	4	0
872	96	pc	335	47
882	34807	m	11	1
882	38117	app	22	3
882	611	m	48	6
882	8442	app	419	59
8854	15520	app	2	0
8854	34323	m	21	3
891	14502	m	38	5
891	8442	pc	13	1
891	8444	m	104	14
8973	14286	app	243	34
910	38115	app	6	0
910	8558	app	252	36
914	35691	app	146	20
914	8608	pc	19	2
9146	26523	app	16	2
9146	710	m	2	0
9146	8659	app	4	0
9146	95	pc	62	8
9146	97	m	37	5
93	14379	app	212	30
9326	37981	app	8	1
9326	8523	app	369	52
933	171	pc	32	4
933	199	app	4	0
9363	771	pc	4	0
9409	14326	app	66	9
9422	128	m	506	72
9422	14286	pc	26	3
9422	8546	m	54	7
944	133	app	88	12
9444	311	app	86	12
9449	309	m	1	0
946	203	pc	9	1
946	35984	app	8	1
9472	26523	m	34	4
9472	8659	m	60	8
9499	168	app	642	91
9499	212	app	130	18
9499	36008	pc	11	1
9517	196	m	3	0
9517	310	app	151	21
9517	35828	pc	6	0
952	145	m	34	4
952	710	app	318	45
952	97	app	1321	188
9539	22431	app	24	3
961	125	app	338	48
961	710	pc	35	5
961	8543	app	42	6
961	97	pc	35	5
9617	14000	pc	35	5
9617	26531	m	5	0
9646	8609	app	1	0
9656	190	pc	5	0
9656	36012	app	142	20
968	35694	m	181	25
9688	14354	pc	71	10
9704	152	m	5	0
9704	314	m	4	0
9706	130	pc	1	0
9706	14001	pc	2	0
9709	102	m	57	8
9709	128	app	6	0
9717	35691	app	21	3
9717	8558	m	19	2
979	234	app	44	6
9799	310	m	192	27
9799	36014	pc	2	0
9811	14455	pc	30	4
9837	234	app	27	3
984	14255	pc	140	20
984	14419	m	256	36
984	24056	pc	22	3
984	35694	pc	571	81
984	771	m	14	2
984	8692	pc	37	5
9854	156	m	196	28
9902	611	m	5	0
9902	8442	app	2	0
9909	171	pc	2	0
9909	199	app	4	0
9976	186	app	2	0
1	14326	m	16763	2394
1	343	pc	330	47
1	8761	pc	33	4
10015	35981	m	41	5
10039	8516	m	151	21
1005	8717	pc	22	3
1005	8719	m	4	0
10088	14379	pc	28	4
10106	8735	pc	11	1
10115	111	m	33	4
10115	8645	pc	2	0
10120	26531	app	31	4
10120	35984	m	12	1
10159	148	app	6	0
1016	29389	pc	20	2
1016	360	pc	42	6
1016	8445	pc	10	1
1016	8609	m	55	7
10171	234	app	231	33
10175	14354	app	40	5
10175	8658	pc	5	0
102	309	pc	804	114
10266	8523	m	41	5
10285	37861	app	2	0
10285	8692	app	3	0
1029	186	pc	7	1
1029	36008	app	139	19
10291	23087	m	78	11
10291	350	m	12	1
10304	8537	pc	3	0
10387	145	app	6	0
10387	8493	m	3	0
1039	130	pc	151	21
1039	14001	pc	69	9
10394	8493	app	2	0
10417	26523	app	48	6
10417	710	m	47	6
10417	8659	app	18	2
10417	95	pc	72	10
10417	97	m	79	11
10434	207	m	8	1
10448	35828	m	3	0
10461	14419	pc	40	5
10485	148	m	5	0
10492	148	app	23	3
10492	26520	pc	1	0
10506	96	pc	239	34
10536	35721	m	9	1
10536	8855	app	2	0
10552	35136	app	40	5
10552	37864	app	2	0
10564	14000	pc	41	5
10564	26531	m	5	0
1057	8558	app	216	30
1078	15520	app	115	16
1078	34323	m	315	45
1086	8855	m	2	0
11226	96	app	74	10
11296	14379	m	4	0
11296	460	app	14	2
122	14379	pc	271	38
122	190	app	1094	156
12291	8558	app	36	5
12804	14326	pc	35	5
135	152	m	30	4
135	314	m	1	0
135	36012	m	5	0
14357	234	pc	12	1
147	102	app	1514	216
147	148	pc	23	3
147	36008	pc	127	18
158	14354	m	437	62
16	8523	pc	142	20
18	37981	app	560	80
2	171	pc	494	70
2	199	app	487	69
2015	171	pc	77	11
2015	199	app	349	49
202	14354	m	435	62
2037	113	pc	5	0
2037	26513	pc	8	1
2037	26515	m	5	0
2038	8523	m	206	29
2039	35694	m	82	11
2040	14000	m	514	73
2040	8735	app	20	2
2041	145	app	22	3
2041	8493	m	11	1
2043	125	app	117	16
2043	8543	app	34	4
2044	207	m	70	10
2044	26515	app	21	3
2045	37981	app	54	7
2045	8523	app	415	59
2046	24056	app	6	0
2046	35694	app	41	5
2049	23065	m	117	16
2052	125	pc	247	35
2052	460	m	607	86
2052	8543	pc	97	13
2053	26515	pc	16	2
2054	8523	pc	170	24
2055	14419	m	9	1
2055	24056	pc	7	1
2055	35694	pc	2	0
2192	111	pc	117	16
2192	113	m	2	0
2192	26513	m	15	2
2192	8719	app	21	3
222	171	pc	120	17
222	199	app	207	29
2247	130	m	64	9
2247	14001	m	1	0
2247	156	app	832	118
228	111	pc	234	33
228	26531	app	269	38
228	35984	m	65	9
228	8719	app	197	28
2292	14326	m	35	5
2299	26531	app	21	3
2299	35984	m	11	1
2302	14502	pc	55	7
2302	22431	app	259	37
2303	128	m	19	2
2303	14286	pc	29	4
2303	8546	m	18	2
2307	609	app	788	112
2315	35721	app	4	0
2323	36488	app	11	1
2325	311	app	111	15
2328	8493	app	27	3
2329	8735	pc	7	1
2337	26521	m	15	2
2337	309	app	37	5
2337	8493	pc	25	3
2344	26521	app	2	0
2344	95	m	761	108
2346	14379	app	99	14
2346	309	pc	11	1
2347	8717	pc	21	3
2347	8719	m	7	1
2350	35984	app	8	1
2354	111	pc	246	35
2354	113	m	2	0
2354	26513	m	35	5
2354	8719	app	190	27
2360	26523	app	33	4
2360	710	m	11	1
2360	8659	app	12	1
2360	95	pc	161	23
2360	97	m	15	2
2363	8719	pc	100	14
2371	37981	m	10	1
2371	8523	m	72	10
2372	35694	m	96	13
2373	41588	m	5	0
2378	37865	pc	1	0
2380	41588	app	8	1
2389	168	pc	213	30
2389	212	pc	23	3
2389	8658	app	4	0
2389	96	m	1078	154
2393	8752	pc	1	0
2394	234	app	424	60
2395	152	pc	3	0
2397	14526	app	11	1
2397	38115	pc	1	0
2398	14354	app	135	19
2398	8658	pc	46	6
241	145	m	491	70
241	710	app	343	49
241	97	app	1397	199
2429	118	app	51	7
2429	22431	pc	48	6
2429	26518	app	22	3
2429	35691	m	3	0
2501	15520	m	16	2
2501	36011	pc	8	1
265	356	m	53	7
265	41588	app	135	19
276	35828	m	116	16
276	36014	app	41	5
291	37863	app	6	0
291	8746	app	26	3
296	34807	app	9	1
296	611	app	38	5
304	152	app	48	6
304	314	app	153	21
304	36012	app	344	49
3157	102	m	40	5
3157	128	app	19	2
3163	14526	m	61	8
3177	36011	app	57	8
319	14526	m	970	138
3198	95	app	767	109
3237	14379	app	39	5
3237	309	pc	9	1
3251	26523	app	67	9
3251	710	m	44	6
3251	8659	app	24	3
3251	95	pc	235	33
3251	97	m	70	10
3266	190	pc	22	3
3266	36012	app	2	0
3328	128	pc	14	2
3328	8546	pc	31	4
3350	26516	m	12	1
3350	611	m	99	14
3350	8442	app	102	14
3359	35984	app	16	2
342	14502	m	150	21
342	8442	pc	210	30
342	8444	m	258	36
3453	310	m	232	33
3453	36014	pc	4	0
3470	23442	app	6	0
3470	36008	m	42	6
3470	8746	app	14	2
3479	14326	pc	52	7
3489	34323	pc	45	6
355	14326	pc	141	20
355	798	m	43	6
362	798	app	407	58
362	8855	pc	55	7
369	34806	app	11	1
37	186	m	413	59
375	145	pc	25	3
375	309	m	5	0
375	712	app	4	0
385	207	pc	57	8
394	360	app	793	113
394	8445	app	316	45
394	8537	m	100	14
399	196	m	3	0
399	23087	m	46	6
399	310	app	139	19
4	15520	m	227	32
4	36011	pc	149	21
400	34323	app	2	0
403	145	m	102	14
403	710	app	86	12
403	97	app	281	40
407	26523	app	23	3
407	8523	m	23	3
408	14363	pc	1	0
408	26513	app	12	1
413	207	m	225	32
413	34806	app	100	14
414	8523	app	3853	550
424	26515	app	49	7
450	196	app	131	18
450	23087	app	427	61
463	156	pc	763	109
463	35981	app	145	20
468	14286	app	75	10
469	22431	m	8	1
469	8516	m	45	6
471	148	app	26	3
471	36008	app	299	42
483	118	pc	138	19
483	8608	app	1010	144
497	311	pc	123	17
497	36011	m	4	0
497	36488	app	8	1
5	37866	app	4	0
5	95	app	7831	1118
502	611	app	92	13
505	14286	m	648	92
518	34323	app	344	49
520	14502	pc	2	0
520	8516	app	71	10
523	609	pc	397	56
5333	14000	app	195	27
5334	8493	app	14	2
536	8645	app	2	0
536	8735	pc	6	0
537	145	pc	26	3
541	311	pc	1029	147
541	36011	m	758	108
541	36488	app	43	6
556	360	app	781	111
556	8445	app	343	49
556	8537	m	216	30
5632	15520	app	80	11
5632	34323	m	27	3
5653	145	m	1	0
5653	710	app	61	8
5653	97	app	435	62
5695	35981	m	49	7
5709	152	m	39	5
572	26513	m	20	2
572	8537	pc	93	13
572	8609	app	79	11
5733	234	pc	64	9
5756	14326	pc	42	6
577	196	pc	5	0
577	23087	pc	9	1
5898	36011	m	59	8
5928	34323	pc	7	1
5936	798	app	3	0
5936	8855	pc	18	2
5942	36011	m	29	4
5958	460	app	19	2
5959	207	pc	6	0
606	186	m	22	3
613	14419	pc	159	22
613	186	app	12	1
613	771	pc	1	0
615	37863	app	8	1
623	130	app	140	20
629	118	m	144	20
629	14502	app	28	4
629	34807	pc	82	11
629	611	pc	307	43
629	8444	app	104	14
645	118	pc	9	1
645	8608	app	39	5
652	14526	m	95	13
669	35136	pc	133	19
669	37864	pc	3	0
669	95	m	3946	563
6700	37862	app	21	3
6700	8855	app	45	6
6718	35694	app	100	14
6729	37861	app	2	0
6729	8692	app	2	0
6745	37863	app	8	1
6745	771	app	2	0
6776	102	m	111	15
6776	128	app	8	1
6788	8516	pc	9	1
679	111	pc	79	11
679	26531	app	54	7
679	35984	m	87	12
679	8719	app	87	12
6793	35691	pc	48	6
6803	14502	app	32	4
6805	26516	app	12	1
6805	611	app	19	2
686	113	app	13	1
686	203	pc	354	50
686	35984	app	58	8
693	133	pc	3	0
696	26523	app	15	2
696	8523	m	17	2
