sloc1	scate2	platform	cost	dispcnt	jz_cpm
3237	207	pc	2.7	3	900.0
3251	111	pc	27.12	18	1506.6666666666667
3266	111	m	4.76	5	952.0
342	14354	pc	68.56	75	914.1333333333333
342	234	m	3004.81	853	3522.6377491207504
3434	190	pc	10.52	6	1753.3333333333333
3434	95	m	3.5	3	1166.6666666666667
3445	8493	app	6.94	4	1735.0
3479	96	m	1301.54	377	3452.3607427055704
3489	130	app	4.98	4	1245.0
362	168	app	2173.01	287	7571.463414634146
362	212	app	84.4	46	1834.7826086956522
37	8523	m	6508.9	909	7160.50605060506
385	35691	app	2.7	3	900.0
385	8523	pc	286.49	52	5509.423076923077
4	35136	pc	17.1	17	1005.8823529411765
4	8608	m	267.04	85	3141.6470588235293
403	203	pc	224.32	44	5098.181818181818
407	609	app	19.26	5	3852.0
413	22431	app	431.13	132	3266.1363636363635
413	8516	app	340.43	173	1967.8034682080925
414	14363	pc	2.0	2	1000.0
414	199	m	93.6	24	3900.0
450	207	m	2.0	2	1000.0
463	14363	app	1.27	1	1270.0
471	26523	app	1.0	1	1000.0
483	14286	pc	234.67	46	5101.521739130435
483	37863	m	8.5	8	1062.5
518	14526	m	3.0	3	1000.0
523	14326	pc	17.46	11	1587.2727272727273
541	14502	m	5.31	4	1327.5
5653	203	pc	5.09	5	1018.0
5695	111	app	57.18	31	1844.516129032258
5695	35694	m	26.73	14	1909.2857142857142
5722	8493	app	3.76	2	1880.0
5756	96	m	867.72	213	4073.8028169014083
5853	37861	pc	0.9	1	900.0
5928	130	app	1.82	2	910.0
5936	168	app	20.27	5	4054.0
606	8523	m	4403.35	397	11091.561712846347
652	35694	app	6.96	6	1160.0
6700	15520	pc	1.0	1	1000.0
6745	125	m	219.24	143	1533.1468531468531
6745	8543	m	7.4	6	1233.3333333333333
6770	710	app	1.0	1	1000.0
679	460	pc	1.0	1	1000.0
6803	8537	app	6.37	3	2123.3333333333335
693	14502	app	3.7	3	1233.3333333333333
696	609	app	10.8	8	1350.0
6964	168	m	359.43	193	1862.3316062176166
722	14000	pc	146.33	26	5628.076923076923
740	609	app	1403.94	247	5683.967611336032
740	8537	pc	15.89	12	1324.1666666666667
751	203	m	72.51	64	1132.96875
7620	609	m	422.28	126	3351.4285714285716
771	14000	app	454.41	82	5541.585365853659
772	460	app	1678.12	86	19513.023255813954
783	8558	pc	13.54	10	1354.0
79	314	app	16.42	12	1368.3333333333333
7921	14286	app	0.9	1	900.0
831	310	app	11.22	6	1870.0
837	8608	m	41.25	13	3173.076923076923
858	609	app	315.05	95	3316.315789473684
8601	14286	pc	0.9	1	900.0
8716	156	pc	38.34	5	7668.0
872	14455	pc	33.03	19	1738.421052631579
9326	14326	pc	1.8	2	900.0
933	14000	app	34.67	19	1824.7368421052631
9363	14000	pc	2.25	2	1125.0
9422	14000	m	37.56	20	1878.0
944	360	app	1.5	1	1500.0
9449	310	m	3.6	4	900.0
9617	35694	app	1.05	1	1050.0
9656	156	app	9.0	9	1000.0
967	130	app	1.0	1	1000.0
9709	360	pc	1.9	1	1900.0
9736	14000	app	64.72	10	6472.0
9837	14455	pc	0.9	1	900.0
984	34323	pc	31.24	26	1201.5384615384614
993	8735	pc	1.0	1	1000.0
9976	14000	pc	11.73	2	5865.0
1	152	pc	125.97	82	1536.219512195122
1	26523	m	3080.86	539	5715.881261595548
1	309	app	2842.73	214	13283.785046728972
1	314	pc	299.79	64	4684.21875
10070	14000	app	60.15	13	4626.923076923077
10088	8608	pc	1.5	1	1500.0
1016	36488	pc	0.9	1	900.0
10171	14455	pc	6.32	3	2106.6666666666665
102	118	pc	33.96	29	1171.0344827586207
102	37981	app	28.8	31	929.0322580645161
10285	168	app	161.96	50	3239.2
10291	8855	pc	2.66	1	2660.0
1039	14379	pc	2.11	2	1055.0
10454	14286	m	4.0	1	4000.0
10461	234	app	1.0	1	1000.0
10539	8719	app	2.7	3	900.0
10552	35981	pc	2.0	2	1000.0
10552	710	app	1.0	1	1000.0
10564	35694	app	2.79	3	930.0
1067	14455	m	31.99	19	1683.6842105263158
1086	8523	m	421.55	84	5018.452380952381
11077	14455	m	6.66	4	1665.0
122	35828	app	138.82	46	3017.8260869565215
12804	125	m	78.01	2	39005.0
12804	8543	m	0.9	1	900.0
135	34807	app	23.11	13	1777.6923076923076
135	35691	m	5.58	4	1395.0
135	611	app	1001.47	56	17883.39285714286
147	609	app	3378.89	293	11532.047781569965
147	8537	pc	87.27	43	2029.5348837209303
158	203	m	14375.43	2380	6040.096638655462
18	14326	pc	913.66	219	4171.963470319634
2	14000	app	9235.58	371	24893.746630727765
2	26513	m	22.56	8	2820.0
202	203	m	2525.09	932	2709.324034334764
2037	234	m	9.01	2	4505.0
2039	96	m	769.15	183	4203.005464480874
2045	14326	pc	18.42	8	2302.5
2049	130	app	1.0	1	1000.0
222	14000	app	844.25	134	6300.373134328358
2284	203	m	13.96	13	1073.8461538461538
2303	14000	m	110.81	80	1385.125
2315	310	pc	1.0	1	1000.0
2315	460	m	82.7	39	2120.5128205128203
2325	360	m	40.06	11	3641.818181818182
2372	96	m	2100.8	606	3466.6666666666665
2378	14286	app	4.7	5	940.0
2381	15520	pc	3.6	2	1800.0
2390	168	app	5.5	5	1100.0
2390	212	app	1.0	1	1000.0
2393	14326	m	2.0	1	2000.0
2394	14455	pc	6.76	3	2253.3333333333335
2395	26523	pc	3.0	3	1000.0
241	14379	app	22.36	9	2484.4444444444443
2422	14286	app	39.96	10	3996.0
2422	26531	pc	5.04	4	1260.0
2429	23087	pc	8.42	6	1403.3333333333333
265	8442	m	45.66	18	2536.6666666666665
297	8735	m	3.51	4	877.5
3	460	app	3796.31	405	9373.604938271605
304	95	pc	751.19	217	3461.705069124424
3157	360	pc	4.75	3	1583.3333333333333
3177	8735	app	2.49	2	1245.0
3184	14000	app	93.39	24	3891.25
319	190	pc	591.51	53	11160.566037735849
319	95	m	5564.25	1329	4186.794582392777
3237	118	pc	3.64	4	910.0
3266	156	app	4.5	4	1125.0
330	34806	pc	5.49	5	1098.0
3328	26531	m	1.0	1	1000.0
342	145	m	11.77	8	1471.25
3479	125	m	635.85	356	1786.0955056179776
3479	36014	pc	2.0	2	1000.0
3479	8543	m	13.76	4	3440.0
3489	203	app	34.71	30	1157.0
362	35828	pc	8.1	9	900.0
37	14286	m	79.52	11	7229.090909090909
37	8735	pc	791.65	136	5820.955882352941
375	310	m	44.53	19	2343.684210526316
375	611	pc	11.62	7	1660.0
385	14286	pc	5.4	6	900.0
4	8658	pc	27.42	28	979.2857142857143
408	96	m	223.21	91	2452.8571428571427
428	15520	pc	1.0	1	1000.0
455	207	pc	1.0	1	1000.0
463	460	pc	875.09	52	16828.653846153848
505	35694	pc	75.7	19	3984.2105263157896
505	8692	pc	1.82	2	910.0
518	26531	app	6.0	6	1000.0
523	133	app	30.57	16	1910.625
531	710	app	4.0	4	1000.0
531	97	app	2.0	2	1000.0
5334	14502	pc	3.0	3	1000.0
537	611	pc	4.5	5	900.0
541	34806	app	6.96	6	1160.0
5695	8558	app	15.08	12	1256.6666666666667
5756	125	m	306.7	112	2738.3928571428573
5772	460	m	19.39	20	969.5
5845	14286	m	0.9	1	900.0
5898	186	pc	1.5	1	1500.0
5898	34806	app	0.99	1	990.0
5928	203	app	95.38	49	1946.530612244898
606	14286	m	28.62	21	1362.857142857143
606	8735	pc	258.04	39	6616.410256410257
629	8493	m	6.27	5	1254.0
652	190	pc	8.2	9	911.1111111111111
652	95	m	569.61	237	2403.4177215189875
6700	95	app	760.19	160	4751.1875
6729	212	app	3.6	4	900.0
6745	96	app	389.46	81	4808.148148148148
6760	35691	m	0.9	1	900.0
6776	360	pc	11.08	4	2770.0
6793	190	pc	1.8	2	900.0
6793	95	m	1.1	2	550.0
6964	8659	m	6.98	7	997.1428571428571
697	96	m	25.41	6	4235.0
710	168	pc	59.36	19	3124.2105263157896
710	207	app	0.9	1	900.0
710	212	pc	91.09	19	4794.210526315789
7133	128	pc	8.4	9	933.3333333333334
7133	8546	pc	6.11	6	1018.3333333333334
725	212	m	11.73	8	1466.25
740	196	app	237.13	60	3952.1666666666665
740	23087	app	47.3	48	985.4166666666666
751	130	app	9.31	6	1551.6666666666667
7620	196	m	9.94	4	2485.0
7620	22431	pc	6.44	6	1073.3333333333333
771	710	pc	1.0	1	1000.0
771	97	pc	2.0	2	1000.0
79	186	pc	59.51	26	2288.846153846154
811	199	m	5.4	4	1350.0
836	460	app	0.9	1	900.0
858	196	app	22.12	11	2010.909090909091
858	23087	app	63.46	20	3173.0
8694	35691	app	0.9	1	900.0
8694	97	pc	0.9	1	900.0
8716	111	pc	0.91	1	910.0
882	609	pc	433.45	61	7105.737704918033
891	234	app	26.24	22	1192.7272727272727
8973	130	m	0.9	1	900.0
901	234	m	9.48	7	1354.2857142857142
914	199	pc	2.0	2	1000.0
93	35984	m	2.7	3	900.0
933	710	pc	2.7	3	900.0
9357	35694	app	16.83	8	2103.75
9363	190	m	2.0	1	2000.0
9389	35691	m	3.48	2	1740.0
9409	14286	m	0.9	1	900.0
944	8523	pc	93.83	27	3475.185185185185
9449	360	pc	1.0	1	1000.0
9499	23087	app	4.65	5	930.0
9539	212	m	5.0	1	5000.0
9656	111	app	3.6	4	900.0
967	203	app	29.61	27	1096.6666666666667
9704	360	app	1.8	2	900.0
9709	310	app	1.8	2	900.0
9717	96	m	164.0	71	2309.8591549295775
984	156	pc	912.53	132	6913.106060606061
9902	609	pc	3.0	3	1000.0
993	8523	app	90.52	45	2011.5555555555557
9993	360	app	1.8	2	900.0
1	102	app	5736.41	618	9282.216828478964
10088	14455	m	12.24	11	1112.7272727272727
10088	311	app	1.0	1	1000.0
10120	8516	app	0.9	1	900.0
10134	14000	app	13.61	9	1512.2222222222222
1016	8493	app	6.38	5	1276.0
10198	102	app	6.3	7	900.0
10266	8692	pc	5.99	2	2995.0
10285	26523	app	1.9	2	950.0
10417	35694	pc	1.38	1	1380.0
10467	22431	pc	63.84	17	3755.294117647059
10536	14000	pc	39.07	13	3005.3846153846152
1086	8735	pc	1.8	2	900.0
122	14455	m	1469.49	430	3417.4186046511627
12804	96	app	4743.02	138	34369.710144927536
135	360	app	116.68	55	2121.4545454545455
135	8445	app	9.5	10	950.0
14357	310	m	2.7	3	900.0
14357	611	pc	3.6	4	900.0
147	196	app	269.35	42	6413.0952380952385
147	23087	app	84.47	45	1877.111111111111
158	130	app	323.41	85	3804.823529411765
16	14000	m	922.75	85	10855.882352941177
16	14419	pc	11.55	5	2310.0
16	15520	app	0.9	1	900.0
172	314	app	53.92	14	3851.4285714285716
172	8855	pc	1.0	1	1000.0
18	133	app	511.95	64	7999.21875
188	34806	pc	29.78	17	1751.764705882353
2	710	pc	911.51	254	3588.6220472440946
2	97	pc	137.76	53	2599.245283018868
2015	35691	app	47.74	19	2512.6315789473683
2015	710	pc	110.98	27	4110.37037037037
202	130	app	464.16	73	6358.356164383562
2032	207	pc	4.1	3	1366.6666666666667
2039	125	m	116.01	26	4461.923076923077
2039	8543	m	1.0	1	1000.0
2040	460	pc	0.9	1	900.0
2043	14000	m	46.0	11	4181.818181818182
2044	8493	m	6.79	4	1697.5
2047	207	m	7.61	2	3805.0
2048	95	app	3.0	3	1000.0
2049	203	app	174.46	94	1855.9574468085107
2053	309	m	13.87	5	2774.0
2055	460	m	125.28	26	4818.461538461538
222	97	pc	1.0	1	1000.0
2247	128	pc	3.86	3	1286.6666666666667
2247	8546	pc	6.51	4	1627.5
2284	130	app	0.9	1	900.0
2292	168	app	3.48	3	1160.0
2296	128	app	10.55	3	3516.6666666666665
2296	14455	pc	5.74	3	1913.3333333333333
2302	168	m	77.66	27	2876.296296296296
2302	212	m	6.52	7	931.4285714285714
2337	609	app	2.0	2	1000.0
2347	190	pc	2.4	2	1200.0
2347	95	m	25.0	25	1000.0
2363	97	m	1.53	1	1530.0
2372	125	m	422.4	237	1782.2784810126582
2372	8543	m	3.41	2	1705.0
2378	14526	pc	3.43	2	1715.0
2380	35984	app	4.22	4	1055.0
2390	26523	app	6.0	1	6000.0
2398	14326	pc	1.8	2	900.0
2429	36011	pc	7.3	5	1460.0
2501	14326	m	2.5	1	2500.0
265	35984	app	37.02	17	2177.6470588235293
276	14419	m	14.04	13	1080.0
304	35694	m	306.85	83	3696.987951807229
304	8537	app	97.65	45	2170.0
3163	234	m	1.0	1	1000.0
3237	35984	m	2.5	2	1250.0
3251	35694	pc	13.5	11	1227.2727272727273
3266	111	app	4.68	5	936.0
3266	35694	m	1.9	2	950.0
330	14502	pc	2.0	2	1000.0
342	234	app	1195.85	350	3416.714285714286
3434	95	app	1.0	1	1000.0
3479	96	app	714.05	118	6051.271186440678
3489	8493	pc	1.99	2	995.0
3489	8516	m	2.0	2	1000.0
369	8493	m	1.1	1	1100.0
37	8523	app	7596.51	735	10335.387755102041
375	360	pc	7.09	3	2363.3333333333335
375	8445	pc	8.1	9	900.0
4	14326	m	4940.53	1035	4773.458937198067
4	8608	app	545.34	131	4162.900763358779
407	35694	pc	2.22	1	2220.0
413	8493	m	152.27	72	2114.8611111111113
414	199	app	278.84	44	6337.272727272727
424	460	m	871.85	188	4637.5
450	168	pc	732.44	109	6719.633027522936
450	207	app	18.09	13	1391.5384615384614
450	212	pc	2.35	2	1175.0
450	8609	m	0.9	1	900.0
469	311	pc	1.9	2	950.0
471	314	m	5.0	5	1000.0
483	37863	app	7.5	7	1071.4285714285713
497	14502	app	2.0	2	1000.0
5	14455	pc	1209.0	259	4667.953667953668
518	14526	app	4.0	4	1000.0
523	8608	m	6.67	4	1667.5
5333	14379	pc	0.9	1	900.0
537	360	pc	1.0	1	1000.0
541	14502	app	12.19	9	1354.4444444444443
5695	35694	app	42.51	7	6072.857142857143
5722	34807	pc	1.0	1	1000.0
5733	611	pc	7.0	7	1000.0
5756	96	app	592.37	89	6655.842696629214
5853	36008	pc	2.0	2	1000.0
5928	8516	m	48.64	23	2114.782608695652
606	35981	pc	1.5	1	1500.0
606	8523	app	3400.99	281	12103.167259786476
613	190	m	9.53	10	953.0
629	36008	m	1.72	1	1720.0
6700	14000	pc	60.33	8	7541.25
6745	125	app	31.72	19	1669.4736842105262
6745	130	pc	9.59	7	1370.0
6745	8543	app	6.11	4	1527.5
6770	14526	pc	3.5	2	1750.0
6964	168	app	550.89	188	2930.2659574468084
697	125	m	4.0	4	1000.0
740	14255	pc	0.9	1	900.0
740	35694	pc	258.46	55	4699.272727272727
740	8692	pc	7.69	4	1922.5
751	203	app	71.7	47	1525.531914893617
7620	609	app	331.94	76	4367.631578947368
771	14419	m	14.67	14	1047.857142857143
772	310	m	1.0	1	1000.0
772	34807	pc	3.0	3	1000.0
772	611	pc	31.51	27	1167.037037037037
783	156	m	282.31	241	1171.4107883817428
7951	310	pc	3.8	4	950.0
831	611	m	6.31	3	2103.3333333333335
837	14326	m	404.96	206	1965.8252427184466
837	8608	app	53.41	24	2225.4166666666665
845	34806	pc	14.19	14	1013.5714285714286
858	35694	pc	25.13	13	1933.076923076923
858	8692	pc	0.9	1	900.0
8694	14286	pc	0.9	1	900.0
8716	8558	pc	3.0	3	1000.0
8973	203	m	103.13	84	1227.7380952380952
93	8442	m	29.86	22	1357.2727272727273
9422	14000	app	55.26	25	2210.4
944	14286	pc	0.9	1	900.0
9444	360	app	1.0	1	1000.0
952	130	m	21.13	10	2113.0
952	8516	pc	405.65	45	9014.444444444445
967	22431	m	4.2	3	1400.0
967	8516	m	18.09	17	1064.1176470588234
9704	8523	pc	4.59	2	2295.0
9717	125	m	61.27	26	2356.5384615384614
977	14000	pc	16.69	8	2086.25
9799	14379	pc	4.31	3	1436.6666666666667
984	111	pc	498.04	107	4654.579439252337
9871	14455	m	1.9	1	1900.0
993	14286	app	2.7	3	900.0
9993	8523	pc	1.8	2	900.0
1	26523	app	1587.15	224	7085.491071428572
1005	15520	pc	2.0	2	1000.0
10115	96	m	206.41	64	3225.15625
10198	14502	pc	1.0	1	1000.0
10266	22431	m	3.58	4	895.0
10362	8735	app	4.1	2	2050.0
10417	156	m	10.8	12	900.0
10454	14286	app	0.9	1	900.0
10485	14455	m	1.0	1	1000.0
10552	14526	pc	2.5	1	2500.0
1067	14455	app	25.34	15	1689.3333333333333
1086	8523	app	278.6	56	4975.0
1096	128	pc	3.8	4	950.0
1096	8546	pc	2.08	1	2080.0
11226	14000	m	21.2	8	2650.0
12291	35828	pc	4.59	3	1530.0
12804	125	app	1172.17	30	39072.333333333336
12804	14001	pc	12.2	2	6100.0
12804	8543	app	18.66	4	4665.0
135	35691	app	27.2	22	1236.3636363636363
135	8523	pc	1381.9	98	14101.020408163266
13951	460	pc	61.39	11	5580.909090909091
14357	360	pc	9.53	5	1906.0
147	14255	pc	70.55	29	2432.7586206896553
147	35694	pc	277.54	54	5139.62962962963
147	8692	pc	13.99	13	1076.1538461538462
158	203	app	12780.83	1089	11736.299357208449
158	37861	pc	77.72	42	1850.4761904761904
158	38118	m	1.0	1	1000.0
172	186	pc	45.19	26	1738.076923076923
1734	156	pc	47.24	24	1968.3333333333333
18	35136	pc	5.92	5	1184.0
18	8608	m	648.14	89	7282.471910112359
188	14502	pc	110.25	64	1722.65625
2	14419	m	214.7	65	3303.076923076923
2	26513	app	8.15	3	2716.6666666666665
2015	14286	pc	38.95	14	2782.1428571428573
2015	37863	m	0.9	1	900.0
202	203	app	916.87	239	3836.276150627615
202	37861	pc	4.5	5	900.0
202	38118	m	3.0	3	1000.0
2037	234	app	17.5	11	1590.909090909091
2039	96	app	888.46	85	10452.470588235294
2041	8608	pc	6.47	4	1617.5
2042	168	m	28.15	9	3127.777777777778
2042	212	m	34.96	3	11653.333333333334
2047	26518	m	0.9	1	900.0
2048	14000	pc	2.7	3	900.0
2049	8493	pc	7.6	4	1900.0
2049	8516	m	69.65	37	1882.4324324324325
2053	102	m	18.85	20	942.5
2054	35691	m	3.0	3	1000.0
222	14419	m	14.15	11	1286.3636363636363
2284	203	app	6.0	6	1000.0
2302	26523	m	4.0	3	1333.3333333333333
2303	14000	app	53.36	23	2320.0
2307	168	pc	15.82	12	1318.3333333333333
2307	212	pc	53.92	15	3594.6666666666665
2315	460	app	72.47	24	3019.5833333333335
2319	35691	pc	3.2	2	1600.0
2323	96	pc	28.43	13	2186.923076923077
2325	360	app	31.94	7	4562.857142857143
2347	15520	pc	1.0	1	1000.0
2360	156	m	83.07	74	1122.5675675675675
2363	14286	m	7.36	7	1051.4285714285713
2371	22431	m	1.8	2	900.0
2372	96	app	842.99	108	7805.462962962963
2373	14526	app	0.92	1	920.0
2380	118	m	7.75	8	968.75
2381	14000	pc	9.76	4	2440.0
2393	460	pc	0.9	1	900.0
241	130	m	455.04	93	4892.903225806452
241	22431	pc	164.85	54	3052.777777777778
241	8516	pc	588.93	184	3200.7065217391305
265	309	pc	597.09	89	6708.876404494382
265	8442	app	146.22	41	3566.3414634146343
291	14363	pc	3.6	4	900.0
291	199	m	7.24	4	1810.0
297	8735	app	11.75	7	1678.5714285714287
3	310	m	428.61	237	1808.4810126582279
3	34807	pc	106.39	66	1611.969696969697
3	611	pc	7847.05	416	18863.10096153846
319	23065	pc	1285.0	79	16265.822784810127
319	95	app	5521.02	1022	5402.172211350294
3251	156	m	230.75	95	2428.9473684210525
3350	14379	m	1.0	1	1000.0
342	145	app	8.25	7	1178.5714285714287
3434	14000	pc	68.94	10	6894.0
3453	14379	pc	7.87	3	2623.3333333333335
3479	125	app	106.95	36	2970.8333333333335
3479	130	pc	8.63	6	1438.3333333333333
3479	8543	app	24.25	8	3031.25
367	168	m	12.58	3	4193.333333333333
367	212	m	3.9	2	1950.0
37	14286	app	126.9	20	6345.0
37	171	m	71.19	41	1736.341463414634
37	26531	pc	299.63	81	3699.135802469136
375	310	app	71.88	35	2053.714285714286
394	199	pc	4.88	5	976.0
397	95	pc	2.24	2	1120.0
403	130	m	0.99	1	990.0
403	22431	pc	9.01	8	1126.25
403	8516	pc	104.97	27	3887.777777777778
408	96	app	274.72	84	3270.4761904761904
413	36008	m	4.0	4	1000.0
414	14001	m	1.8	2	900.0
424	36488	pc	1.86	2	930.0
428	14000	pc	52.09	5	10418.0
483	8523	m	4955.45	595	8328.487394957983
5	35828	m	282.63	40	7065.75
500	190	pc	1.0	1	1000.0
500	95	m	29.59	19	1557.3684210526317
518	128	pc	1.8	2	900.0
520	26523	m	1.0	1	1000.0
537	310	app	0.9	1	900.0
5653	8516	pc	0.9	1	900.0
5709	8523	pc	2.0	2	1000.0
5733	360	pc	12.9	7	1842.857142857143
5756	125	app	67.06	15	4470.666666666667
5756	130	pc	13.58	9	1508.888888888889
5756	8543	app	0.9	1	900.0
5772	460	app	24.0	18	1333.3333333333333
5845	14286	app	2.7	3	900.0
5853	95	pc	11.0	11	1000.0
5898	96	pc	88.04	48	1834.1666666666667
592	207	pc	7.68	8	960.0
5942	96	pc	50.63	24	2109.5833333333335
606	14286	app	38.11	26	1465.7692307692307
606	26531	pc	108.6	26	4176.923076923077
629	8493	app	8.5	7	1214.2857142857142
637	14455	m	87.3	36	2425.0
645	8523	m	69.98	24	2915.8333333333335
648	96	pc	1.9	2	950.0
652	95	app	643.22	189	3403.2804232804233
6745	203	pc	15.47	11	1406.3636363636363
6752	133	pc	0.9	1	900.0
6752	14455	pc	6.5	3	2166.6666666666665
6760	35691	app	0.9	1	900.0
6793	95	app	2.0	2	1000.0
686	609	pc	243.18	53	4588.301886792453
6964	8659	app	4.49	4	1122.5
697	96	app	10.63	4	2657.5
700	37981	m	11.7	13	900.0
725	212	app	3.46	3	1153.3333333333333
751	22431	m	2.73	3	910.0
751	8493	pc	6.52	6	1086.6666666666667
751	8516	m	25.83	11	2348.181818181818
7620	196	app	1.0	1	1000.0
772	360	pc	110.66	25	4426.4
772	36488	m	1.81	2	905.0
772	8445	pc	1.0	1	1000.0
776	14000	m	127.36	11	11578.181818181818
783	111	m	26.98	23	1173.0434782608695
79	96	pc	15328.57	1107	13846.946702800362
811	199	app	42.68	17	2510.5882352941176
821	310	pc	17.18	14	1227.142857142857
821	460	m	57.81	32	1806.5625
831	360	m	32.31	13	2485.3846153846152
845	14502	pc	1.8	2	900.0
8582	460	m	294.21	53	5551.132075471698
8854	14379	pc	5.62	1	5620.0
8973	130	app	5.15	2	2575.0
901	234	app	17.47	11	1588.1818181818182
910	128	m	1.8	2	900.0
910	311	pc	34.98	23	1520.8695652173913
910	8546	m	10.76	6	1793.3333333333333
93	35984	app	3.6	4	900.0
9357	234	m	4.0	2	2000.0
9363	190	app	3.21	2	1605.0
9389	35691	app	4.01	2	2005.0
9409	14286	app	1.89	2	945.0
9499	156	m	73.54	57	1290.1754385964912
952	203	m	2728.92	331	8244.471299093655
9539	212	app	2.0	2	1000.0
9646	156	pc	4.64	3	1546.6666666666667
9688	35691	m	0.9	1	900.0
9706	609	pc	5.0	5	1000.0
9717	96	app	431.4	120	3595.0
9749	23087	pc	0.9	1	900.0
993	14526	pc	9.72	6	1620.0
10015	234	m	3.0	2	1500.0
10039	14455	pc	8.69	6	1448.3333333333333
10088	14455	app	22.36	14	1597.142857142857
10106	97	m	4.0	4	1000.0
10115	125	m	35.76	24	1490.0
10115	8543	m	1.8	2	900.0
10120	8493	m	3.1	1	3100.0
102	207	m	429.13	91	4715.714285714285
10285	36012	m	0.9	1	900.0
10387	14455	m	1.65	1	1650.0
1039	609	pc	56.6	38	1489.4736842105262
10513	14526	m	2.5	1	2500.0
1057	128	m	6.3	6	1050.0
1057	311	pc	6.9	7	985.7142857142857
1057	8546	m	2.11	2	1055.0
1086	171	m	2.76	3	920.0
122	14455	app	745.35	246	3029.878048780488
12291	128	m	0.9	1	900.0
12291	311	pc	142.36	43	3310.6976744186045
12291	8546	m	2.73	1	2730.0
12804	203	pc	77.12	10	7712.0
135	14286	pc	71.43	28	2551.0714285714284
14357	310	app	6.78	6	1130.0
158	22431	m	1058.01	252	4198.452380952381
158	8493	pc	941.71	132	7134.166666666667
158	8516	m	9368.41	2064	4538.958333333333
16	14000	app	1174.03	60	19567.166666666668
1734	111	pc	5.69	6	948.3333333333334
202	22431	m	1004.73	249	4035.0602409638554
202	8493	pc	244.68	45	5437.333333333333
202	8516	m	5005.02	1607	3114.511512134412
2039	125	app	53.94	12	4495.0
2039	130	pc	3.93	3	1310.0
2039	8543	app	1.0	1	1000.0
2041	14455	m	13.5	7	1928.5714285714287
2041	311	app	2.0	2	1000.0
2043	14000	app	99.4	15	6626.666666666667
2044	8493	app	5.61	4	1402.5
2047	168	pc	67.0	29	2310.344827586207
2047	212	pc	59.04	16	3690.0
2048	190	m	1.0	1	1000.0
2053	152	pc	4.0	4	1000.0
2053	309	app	41.02	15	2734.6666666666665
2055	460	app	218.62	35	6246.285714285715
2192	460	m	8.1	9	900.0
228	310	pc	4.26	3	1420.0
228	460	m	2838.09	474	5987.53164556962
2284	8493	pc	0.9	1	900.0
2299	8493	m	2.88	2	1440.0
2302	168	app	207.34	55	3769.818181818182
2302	212	app	6.19	6	1031.6666666666667
2325	8523	pc	33.55	8	4193.75
2328	34806	m	4.16	3	1386.6666666666667
2342	14000	m	75.21	52	1446.3461538461538
2347	95	app	35.0	35	1000.0
2354	460	m	176.5	42	4202.380952380952
2360	111	m	4.5	5	900.0
2363	97	app	1.9	2	950.0
2364	360	m	3.74	4	935.0
2371	8537	m	0.97	1	970.0
2372	125	app	41.23	12	3435.8333333333335
2372	130	pc	9.68	8	1210.0
2372	8543	app	7.39	6	1231.6666666666667
2380	168	pc	14.06	13	1081.5384615384614
2380	212	pc	9.37	10	937.0
2395	212	m	12.5	9	1388.888888888889
241	203	m	8065.66	2097	3846.285169289461
265	102	pc	80.95	59	1372.0338983050847
276	14419	app	12.96	12	1080.0
297	14526	m	1.8	2	900.0
3	360	pc	5715.53	428	13354.042056074766
3	36488	m	21.76	22	989.0909090909091
3	8445	pc	410.3	117	3506.837606837607
304	35694	app	511.59	103	4966.8932038834955
3157	611	m	4.95	4	1237.5
3163	234	app	2.0	2	1000.0
3237	207	m	0.9	1	900.0
3251	111	m	12.58	10	1258.0
3266	35694	app	2.8	3	933.3333333333334
342	14354	m	14.34	15	956.0
3434	190	m	1.33	1	1330.0
3479	203	pc	54.3	26	2088.4615384615386
362	14455	pc	114.4	30	3813.3333333333335
369	8493	app	3.17	1	3170.0
37	14526	pc	158.8	67	2370.1492537313434
385	8523	m	744.27	170	4378.058823529412
4	14326	app	3124.55	543	5754.2357274401475
4	35136	m	19.63	20	981.5
403	203	m	377.18	111	3398.018018018018
408	130	pc	2.34	2	1170.0
413	8493	app	88.16	33	2671.5151515151515
424	460	app	826.71	105	7873.428571428572
450	8609	app	6.3	7	900.0
471	314	app	2.0	2	1000.0
483	14286	m	208.27	47	4431.276595744681
483	8735	pc	210.15	68	3090.4411764705883
505	95	pc	302.27	58	5211.551724137931
523	14326	m	92.96	47	1977.872340425532
523	8608	app	24.71	15	1647.3333333333333
5632	14379	pc	1.0	1	1000.0
5653	203	m	37.28	33	1129.6969696969697
5695	234	m	3.99	4	997.5
572	156	pc	230.55	80	2881.875
5756	203	pc	51.75	15	3450.0
5845	14526	pc	1.0	1	1000.0
5898	125	pc	27.49	22	1249.5454545454545
