sloc1	scate2	platform	common_pos
468	8609	pc	1
469	190	pc	1
471	310	app	4
497	234	pc	2
497	26516	app	1
5	15520	m	1
502	234	app	2
505	14502	m	1
536	14326	app	1
541	234	pc	7
541	26516	app	1
5632	35691	app	1
5653	8735	m	1
572	26523	m	1
572	309	app	1
5722	311	pc	1
5898	26516	app	1
5898	611	app	1
592	41588	m	1
5942	611	app	1
5958	111	m	1
5958	8558	pc	3
606	196	m	9
606	23087	m	5
629	128	m	2
629	8546	m	5
6718	95	app	1
6729	36488	pc	1
6745	8523	app	7
6752	15520	pc	1
6760	26517	app	1
6788	14286	app	1
6805	234	app	1
686	97	m	1
697	8523	m	4
700	41588	pc	1
710	37861	pc	1
710	8516	app	4
7133	95	m	4
722	133	m	2
722	311	app	2
725	8493	app	1
728	207	app	1
7303	133	m	1
7303	14455	m	1
7303	311	app	1
740	14502	pc	1
740	34806	m	1
740	8444	pc	2
7453	35691	pc	1
7576	26531	m	1
7620	14526	pc	2
772	35828	m	1
79	34807	app	1
79	35691	m	5
79	611	app	7
791	234	app	1
7921	156	pc	3
801	234	m	5
811	207	pc	3
821	168	app	6
821	212	app	6
8398	34807	app	1
845	156	pc	8
845	34323	m	4
858	14502	pc	1
858	34806	m	1
8582	168	app	4
8582	212	app	3
8716	34806	pc	1
872	14000	m	4
872	15520	app	1
8760	96	app	5
882	97	app	1
891	125	app	7
891	14379	m	2
8973	8735	app	3
901	125	m	5
901	8543	m	3
910	95	app	6
9146	14502	m	1
93	14001	app	1
9326	118	m	1
9357	96	pc	4
9422	14326	pc	1
9472	26517	pc	1
9481	360	pc	3
9481	611	m	1
9517	234	pc	1
952	26531	pc	1
9617	125	pc	4
9617	8543	pc	2
9617	96	m	1
9656	186	pc	1
9656	8855	m	1
9688	133	app	1
9688	14455	app	5
9706	14286	pc	1
9717	8523	m	3
977	311	m	1
9811	234	app	2
9837	14000	m	5
9837	15520	app	3
984	314	pc	5
9871	14000	app	5
993	609	app	1
1	310	m	8
1	36488	pc	6
10015	96	pc	4
10039	15520	pc	1
10115	8523	pc	1
10159	26516	pc	1
1016	128	app	3
1016	8546	app	4
10171	14000	m	10
10171	15520	app	2
10198	310	m	1
102	130	app	5
102	38118	pc	1
10229	234	m	1
10260	130	m	2
10260	203	pc	1
10266	14526	app	1
10285	36488	m	1
1029	34807	pc	1
1029	36488	app	1
1039	14286	pc	1
1039	710	m	1
1039	97	m	1
10417	14502	m	1
10434	128	m	1
10485	14000	app	2
10506	35691	pc	2
10524	8537	m	1
10539	95	pc	1
10564	125	pc	6
10564	8543	pc	1
10564	96	m	6
1057	95	app	5
1086	196	m	1
1086	41588	app	1
11296	156	app	1
122	14419	pc	7
12291	95	app	4
12804	8523	app	6
13951	168	pc	3
13951	212	pc	1
147	14502	pc	5
147	34806	m	5
147	8444	pc	1
158	26531	app	5
16	8608	m	5
172	35691	pc	5
172	360	m	25
172	8445	m	7
18	26518	m	1
18	8442	app	3
188	111	pc	9
188	156	m	24
2	35136	pc	1
202	26531	app	4
202	8719	app	2
2032	130	m	1
2032	203	pc	7
2037	96	app	2
2038	14526	app	3
2040	168	m	3
2040	212	m	3
2040	26523	pc	2
2044	128	m	1
2044	8546	m	2
2045	118	m	1
2046	190	pc	1
2047	8516	m	1
2052	35691	m	4
2054	8608	m	1
2192	168	app	1
2192	212	app	6
222	37864	pc	1
2247	95	m	3
2248	14363	m	1
2248	203	m	3
228	168	app	6
228	212	app	2
2292	36488	pc	2
2296	14000	pc	3
2302	8493	app	2
2303	14326	pc	5
2319	133	pc	1
2319	14455	pc	3
2319	35828	app	1
2323	360	app	2
2328	310	app	1
2337	14526	m	3
2346	130	app	4
2354	168	app	6
2354	212	app	1
2363	23087	pc	1
2373	8558	app	3
2378	156	pc	8
2380	8516	m	3
2390	36488	m	1
2393	168	pc	1
2393	212	pc	2
2394	14000	m	4
2395	8493	m	1
2397	128	pc	2
2397	8546	pc	1
2398	207	m	1
2398	35984	app	1
241	26531	pc	6
2422	156	pc	7
276	14326	app	4
293	203	m	1
3	35828	m	16
304	8761	app	1
3163	125	m	3
3163	8543	m	2
3177	8537	app	1
3177	8692	m	1
3198	34807	m	1
3237	130	app	3
3266	186	pc	1
3266	8855	m	1
330	111	m	7
330	8558	pc	2
3328	111	app	3
3328	35694	m	1
3350	710	app	1
342	125	app	10
342	14379	m	5
342	8543	app	6
3445	311	m	1
3479	171	pc	1
3479	8523	app	1
357	130	m	1
357	203	pc	6
362	15520	pc	3
369	128	m	1
37	609	app	7
375	14455	pc	5
397	14502	app	1
399	234	pc	1
4	309	pc	10
400	95	pc	1
403	26531	pc	1
407	14502	m	1
408	14286	m	1
409	8558	app	1
413	128	m	4
413	8546	m	12
414	118	m	1
428	311	m	1
450	8516	app	5
455	203	m	1
463	8659	m	2
468	8609	m	1
469	190	m	1
471	36488	app	1
471	611	pc	4
483	609	pc	11
497	145	pc	1
497	234	m	2
5	14000	pc	5
5	8717	pc	1
505	34806	app	1
518	35694	app	1
518	8692	app	1
518	95	pc	2
520	460	app	1
5333	97	pc	3
5334	310	app	3
537	14455	pc	2
537	35828	app	1
541	234	m	14
541	29389	app	1
5695	96	pc	7
572	102	app	3
5722	311	m	1
5756	8523	app	5
5898	360	app	1
592	130	pc	6
5942	29389	app	1
5942	360	app	2
5958	156	app	1
5958	35694	pc	1
5958	8558	m	3
606	609	app	8
637	14000	app	5
645	609	pc	4
648	360	app	1
669	207	pc	2
6729	36488	m	1
6770	156	pc	1
679	168	app	1
679	212	app	4
6921	310	pc	2
693	234	app	1
6964	36488	pc	1
698	8558	app	2
700	14379	app	1
700	41588	m	1
710	8493	pc	2
7133	36008	app	1
7154	35691	app	1
740	14502	m	1
740	8444	m	2
7453	35691	m	1
751	14526	app	1
7620	14526	m	2
771	14326	app	1
79	360	app	4
79	8445	app	3
7921	156	m	4
811	207	m	3
831	14455	app	1
837	309	pc	8
845	111	pc	4
845	156	m	10
858	14502	m	1
8716	14502	pc	1
8760	125	app	1
901	96	app	6
910	190	pc	4
9123	14326	app	1
9146	34806	app	1
927	199	app	1
933	14326	app	1
9357	125	pc	1
9357	8543	pc	1
9357	96	m	4
9422	14326	m	1
9472	14455	app	1
9481	360	m	3
9517	234	m	1
952	26531	m	1
952	8735	app	4
9551	234	app	2
9617	125	m	4
9617	8543	m	2
9704	14379	pc	2
9706	14286	m	1
9736	14326	app	1
984	314	m	4
9854	8523	pc	1
9871	14419	pc	1
993	196	app	1
1	36488	m	5
10015	125	pc	3
10015	8543	pc	1
10015	96	m	5
10039	15520	m	1
10115	8523	m	1
10120	128	pc	1
10120	8546	pc	1
10159	26516	m	1
10159	360	pc	2
1016	311	pc	1
102	203	app	12
102	22431	pc	7
102	38118	m	1
102	8516	pc	8
10260	203	m	1
1029	34807	m	1
10291	360	app	3
10387	14000	app	3
1039	14286	m	1
10394	611	pc	2
10485	14419	pc	1
10492	360	pc	3
10506	35691	m	2
10513	156	app	1
10513	35694	pc	1
10539	95	m	1
10552	156	pc	1
10564	125	m	6
10564	8543	m	1
1057	190	pc	4
1086	609	app	6
122	14419	m	6
12291	190	pc	5
13950	14455	pc	3
13951	168	m	4
13951	212	m	1
13951	26523	pc	1
13951	8659	pc	1
147	14502	m	5
147	8444	m	1
158	14526	app	5
16	14326	pc	6
172	35691	m	7
172	611	app	8
188	111	m	21
188	34323	app	3
188	8558	pc	8
2	14326	app	4
2	35136	m	1
202	14526	app	6
2032	203	m	8
2037	125	app	5
2037	8543	app	3
2039	8523	app	7
2040	26523	m	2
2041	14000	app	5
2042	8493	app	1
2046	15520	pc	1
2046	190	m	1
2053	34323	pc	2
2053	460	app	7
2192	26523	app	2
222	14326	app	4
222	37864	m	1
2248	130	app	2
2292	36488	m	2
2296	14000	m	3
2299	128	pc	3
2299	8546	pc	2
2303	14326	m	5
2319	14455	m	4
2319	311	app	1
2328	611	pc	2
2342	199	app	1
2346	14363	app	1
2346	203	app	3
2346	8516	pc	1
2354	26523	app	1
2363	23087	m	1
2363	36011	pc	1
2372	8523	app	7
2373	35694	app	2
2378	111	pc	1
2378	156	m	8
2381	199	pc	1
2392	14455	pc	3
2393	168	m	2
2393	212	m	2
2393	26523	pc	1
2397	128	m	2
2397	8546	m	1
2404	14000	pc	4
241	14526	pc	3
241	26531	m	10
241	8735	app	6
2422	111	pc	5
2422	156	m	11
291	207	pc	1
293	130	app	2
3163	96	app	2
3237	203	app	7
3237	8516	pc	5
3251	34806	app	4
3266	186	m	2
330	156	app	6
330	8558	m	2
3328	8558	app	1
3359	102	pc	1
342	41588	pc	1
3434	199	pc	1
3445	14455	pc	4
3479	171	m	1
357	203	m	6
362	15520	m	3
367	8493	app	1
37	196	app	6
37	23087	app	8
375	14455	m	6
385	609	pc	9
399	234	m	1
4	102	pc	6
4	309	m	20
400	95	m	1
403	26531	m	1
403	8735	app	2
408	8523	app	5
414	207	app	6
450	8493	pc	3
455	130	app	3
463	168	app	7
463	212	app	6
471	360	pc	7
471	611	m	5
483	196	pc	10
483	23087	pc	5
483	609	m	25
497	145	m	1
5	14000	m	3
5	15520	app	1
5	8717	m	1
505	14502	app	1
518	95	m	2
520	310	pc	1
531	156	pc	3
5333	14286	pc	2
5333	97	m	1
5334	611	pc	1
537	14455	m	2
5653	8735	app	1
5695	125	pc	7
5695	8543	pc	1
5695	96	m	9
5709	14379	pc	1
572	26523	app	1
5722	133	pc	1
5722	14455	pc	5
592	130	m	5
592	203	pc	4
592	41588	app	1
5936	34807	pc	1
5958	111	app	1
5959	14379	app	1
5959	609	pc	1
606	196	app	5
606	23087	app	3
623	460	pc	7
629	128	app	2
629	8546	app	5
645	23087	pc	1
645	609	m	4
656	130	pc	1
669	118	pc	1
669	207	m	2
6718	15520	pc	7
6745	8735	pc	1
6752	14000	pc	4
6770	111	pc	1
6770	156	m	1
686	97	app	3
6921	310	m	2
6964	36488	m	1
697	8523	app	4
700	130	pc	4
710	8493	m	3
7133	95	app	4
722	133	app	2
722	8608	pc	4
728	35721	pc	1
7303	133	app	1
7303	14455	app	1
7303	8608	pc	1
740	34806	app	1
772	14455	pc	6
772	35828	app	1
79	35691	app	5
79	37863	pc	1
7921	8558	pc	2
801	234	app	3
811	8609	pc	1
837	102	pc	8
837	309	m	13
845	111	m	4
845	34323	app	3
845	8558	pc	7
8481	35691	pc	1
858	34806	app	2
8716	14502	m	1
872	14000	app	3
8854	97	pc	2
891	14379	app	2
901	125	app	4
901	8543	app	2
910	190	m	3
9146	14502	app	1
9357	125	m	1
9357	8543	m	1
9481	611	app	1
9617	96	app	1
9656	96	pc	1
9687	34323	pc	1
9704	14379	m	1
9717	8523	app	2
977	311	app	1
9799	14286	pc	3
9799	97	m	1
9837	14000	app	4
9871	14419	m	1
9976	199	app	1
1	310	app	7
10015	125	m	3
10015	8543	m	1
10039	14000	pc	5
10120	128	m	1
10120	8546	m	2
10159	360	m	2
1016	311	m	1
10171	14000	app	6
10198	310	app	1
102	22431	m	7
102	8516	m	10
10229	234	app	1
10260	130	app	1
1029	35691	pc	1
1039	710	app	1
10394	360	pc	1
10394	611	m	2
10434	128	app	1
10454	156	pc	1
10461	130	pc	1
10485	14419	m	1
10492	360	m	3
10513	35694	m	1
10524	8537	app	1
10552	156	m	1
10564	96	app	6
1057	15520	pc	3
1057	190	m	5
1078	710	pc	2
1078	97	pc	1
1086	196	app	1
12291	190	m	4
12804	8735	pc	5
13950	14455	m	4
13951	26523	m	1
13951	8659	m	1
147	34806	app	4
16	14326	m	6
16	8608	app	5
172	360	app	4
172	8445	app	5
1734	34806	pc	3
18	26518	app	1
188	156	app	9
188	8558	m	21
2032	130	app	2
2040	168	app	2
2040	212	app	3
2044	128	app	1
2044	8546	app	1
2045	118	app	1
2046	15520	m	1
2047	8516	app	1
2052	35691	app	3
2053	310	pc	1
2053	34323	m	1
2054	8608	app	1
2247	95	app	3
2248	14363	app	1
2248	203	app	3
2299	128	m	3
2299	8546	m	2
2307	8493	pc	2
2325	14379	pc	1
2328	360	pc	6
2328	611	m	2
2337	14526	app	2
2346	8516	m	1
2363	36011	m	1
2373	234	pc	2
2378	111	m	1
2378	8558	pc	8
2380	8516	app	2
2381	199	m	1
2392	14455	m	4
2393	26523	m	1
2394	14000	app	4
2395	8493	app	1
2398	207	app	1
2404	14000	m	8
2404	15520	app	3
241	14526	m	2
2422	111	m	6
2422	8558	pc	4
2501	26523	pc	1
291	118	pc	1
291	207	m	1
293	203	app	1
293	8516	pc	6
3	14455	pc	6
3	35828	app	5
3	38116	pc	1
3163	125	app	3
3163	8543	app	2
3177	8692	app	1
3177	95	pc	4
319	199	pc	6
3209	460	pc	1
3237	8516	m	6
3266	8855	app	1
3266	96	pc	4
330	111	app	7
330	26516	pc	1
3328	35694	app	2
3359	102	m	1
342	14379	app	3
342	41588	m	1
3434	199	m	1
3445	14455	m	5
3445	311	app	1
3453	14286	pc	1
355	207	pc	1
357	130	app	1
362	14000	pc	8
369	128	app	1
369	8546	app	1
385	196	pc	1
385	23087	pc	1
385	609	m	13
4	102	m	8
4	26523	pc	11
407	14502	app	1
408	14286	app	1
409	234	pc	3
413	128	app	3
413	8546	app	6
414	118	app	1
424	35828	pc	4
428	311	app	1
450	8493	m	4
455	203	app	1
455	8516	pc	1
463	8659	app	2
469	190	app	1
471	35691	pc	3
471	360	m	7
483	196	m	19
483	23087	m	5
497	234	app	2
520	310	m	1
531	111	pc	1
531	156	m	5
5333	14286	m	2
5334	360	pc	3
5334	611	m	1
5334	8445	pc	1
541	234	app	5
541	26521	pc	1
5632	97	pc	1
5695	125	m	7
5695	8543	m	1
5709	14379	m	1
5722	133	m	1
5722	14455	m	7
5722	311	app	1
592	203	m	5
5928	712	pc	1
5958	8558	app	3
5959	609	m	1
623	460	m	7
629	311	pc	1
645	23087	m	1
652	199	pc	1
656	130	m	1
656	203	pc	1
669	118	m	1
6718	15520	m	5
6729	36488	app	1
6745	8735	m	1
6752	14000	m	5
6770	111	m	1
6793	199	pc	1
698	234	pc	1
700	130	m	3
700	203	pc	5
700	41588	app	1
7133	190	pc	1
722	8608	m	4
728	168	pc	10
728	212	pc	1
728	35721	m	1
7303	8608	m	1
740	14502	app	1
740	8444	app	2
7453	35691	app	1
7468	14286	pc	1
7468	97	m	1
7620	14526	app	2
772	14455	m	8
776	14326	pc	3
783	8855	pc	1
79	37863	m	1
7921	156	app	3
7921	35694	pc	3
7921	8558	m	2
811	207	app	2
811	8609	m	1
836	14455	pc	1
837	102	m	15
837	26523	pc	10
845	156	app	6
845	8558	m	14
8481	35691	m	2
858	14502	app	1
8716	34806	app	1
8854	14286	pc	1
891	130	pc	3
910	23065	pc	1
9357	96	app	4
9409	156	pc	1
9422	14326	app	1
944	609	pc	2
9472	26517	app	1
9481	360	app	3
9517	234	app	1
952	26531	app	1
9617	125	app	4
9617	8543	app	2
9656	125	pc	2
9656	8543	pc	1
9656	96	m	1
9687	310	pc	1
9687	34323	m	1
9706	14286	app	1
9799	14286	m	2
984	314	app	5
993	8537	pc	1
1	34807	pc	14
1	36488	app	4
1	611	pc	16
10015	96	app	5
10039	14000	m	8
10039	15520	app	2
1005	199	pc	1
10115	8523	app	1
1016	133	pc	1
1016	14455	pc	4
10198	611	pc	2
102	38118	app	1
10260	203	app	1
10260	8516	pc	1
10285	8717	pc	1
1029	34807	app	1
1029	35691	m	1
1039	14286	app	1
10394	360	m	1
10417	8855	pc	1
10448	460	pc	2
10454	156	m	1
10461	130	m	1
10461	203	pc	1
10506	35691	app	2
10539	95	app	1
10552	8558	pc	1
10564	125	app	6
10564	8543	app	1
1057	15520	m	2
1078	14286	pc	1
1078	710	m	2
1078	97	m	1
1086	22431	pc	2
122	14419	app	4
122	710	pc	3
122	97	pc	2
12804	8735	m	5
13951	168	app	4
13951	212	app	1
147	14502	app	4
147	8444	app	1
16	35136	pc	1
172	35691	app	6
172	37863	pc	1
1734	14502	pc	1
1734	34806	m	2
18	309	pc	4
188	111	app	9
188	26516	pc	2
2	35136	app	1
2032	203	app	6
2032	8516	pc	1
2039	8735	pc	1
2040	26523	app	1
2046	14000	pc	3
2046	190	app	1
2047	8493	pc	2
2053	310	m	1
222	37864	app	1
2247	190	pc	3
2292	36488	app	3
2296	14000	app	2
2303	14326	app	3
2307	8493	m	3
2319	14455	app	3
2319	8608	pc	1
2325	14379	m	1
2328	360	m	6
2342	14326	pc	1
2347	199	pc	2
2360	8855	pc	1
2363	23087	app	1
2372	8735	pc	1
2373	234	m	3
2378	156	app	7
2378	35694	pc	4
2378	8558	m	11
2380	8493	pc	2
2389	8692	pc	1
2393	168	app	2
2393	212	app	2
2397	128	app	2
2397	35828	pc	1
2397	8546	app	1
241	26531	app	4
2422	156	app	8
2422	35694	pc	8
2422	8558	m	4
2501	26523	m	1
265	460	pc	12
293	8516	m	8
3	14455	m	11
3	38116	m	1
3177	95	m	4
319	199	m	6
3209	460	m	1
3251	8855	pc	1
3266	125	pc	4
3266	8543	pc	1
3266	96	m	4
330	26516	m	1
330	8558	app	2
3328	234	pc	1
342	130	pc	11
3453	14286	m	1
3479	171	app	1
3489	128	pc	1
3489	8546	pc	1
355	118	pc	1
355	207	m	1
357	203	app	6
357	8516	pc	1
362	14000	m	14
362	15520	app	2
37	8537	pc	2
375	14455	app	4
385	196	m	1
385	23087	m	1
385	36011	pc	1
399	234	app	1
4	26523	m	28
4	309	app	6
400	95	app	1
403	26531	app	1
408	8735	pc	1
409	234	m	2
413	311	pc	8
414	35721	pc	2
424	35828	m	3
455	8516	m	1
468	168	pc	2
468	212	pc	4
471	35691	m	3
471	611	app	3
483	609	app	6
497	145	app	1
5	14000	app	6
5	8717	app	1
518	95	app	2
520	36488	m	2
523	102	pc	1
531	111	m	1
531	8558	pc	3
5334	360	m	3
5334	8445	m	1
537	14455	app	2
541	14354	pc	2
541	26521	m	1
5632	14286	pc	2
5632	97	m	1
5633	611	pc	1
5669	207	pc	1
5695	96	app	7
5845	111	pc	1
592	130	app	4
5928	712	m	1
5928	8546	pc	2
5958	35694	app	1
606	8537	pc	1
629	311	m	1
645	609	app	4
652	199	m	1
656	203	m	1
669	207	app	1
6718	14000	pc	4
6770	156	app	1
6793	199	m	1
6921	310	app	2
6921	38115	m	1
6964	36488	app	1
697	8735	pc	1
698	234	m	1
700	203	m	7
710	8493	app	2
7133	15520	pc	1
7133	190	m	1
7154	97	pc	1
722	14326	pc	5
728	168	m	11
728	212	m	1
7468	14286	m	1
772	26517	pc	1
776	14326	m	3
783	186	pc	1
783	8855	m	1
7921	35694	m	3
821	35828	pc	1
836	14455	m	1
837	26523	m	27
837	309	app	7
845	111	app	4
845	26516	pc	2
8694	23087	pc	1
8716	14502	app	1
8760	130	pc	2
8854	14286	m	1
891	130	m	3
891	203	pc	8
910	190	app	3
910	23065	m	1
914	207	pc	1
9146	186	pc	1
9326	168	pc	4
9326	212	pc	3
9357	125	app	1
9357	8543	app	1
9363	14326	pc	1
9409	156	m	1
944	609	m	3
9444	41588	pc	1
9530	611	pc	1
9656	125	m	2
9656	8543	m	1
967	128	pc	1
9687	310	m	1
9704	14379	app	1
9704	609	pc	4
9717	8735	pc	1
9736	460	pc	2
9871	14419	app	1
993	8537	m	1
1	34807	m	11
1	360	pc	11
1	611	m	27
1	8445	pc	14
10015	125	app	3
10015	8543	app	1
1005	199	m	1
10120	128	app	1
10120	8546	app	1
10159	360	app	2
1016	133	m	1
1016	14455	m	4
1016	311	app	1
10198	360	pc	5
10198	611	m	3
102	22431	app	5
102	37861	pc	4
102	8516	app	6
10260	8516	m	1
10285	35691	pc	3
10394	611	app	1
10417	186	pc	1
10448	460	m	2
10461	203	m	1
10492	360	app	3
10513	35694	app	1
10539	190	pc	1
10552	156	app	1
10552	8558	m	1
1057	14000	pc	6
1057	190	app	4
1078	14286	m	1
1086	22431	m	2
1086	8537	pc	1
1096	190	pc	1
11296	234	pc	1
122	710	m	3
122	97	m	1
12291	14000	pc	7
12291	190	app	4
135	609	pc	9
13950	14455	app	3
13950	8608	pc	1
13951	26523	app	1
13951	8659	app	2
16	14326	app	4
16	35136	m	1
172	37863	m	1
18	102	pc	3
18	309	m	7
188	26516	m	3
188	29389	pc	2
188	8558	app	5
2015	23087	pc	6
202	712	pc	1
2032	8516	m	1
2037	130	pc	1
2039	8735	m	1
2045	168	pc	8
2045	212	pc	2
2046	14000	m	4
2047	8493	m	2
2049	128	pc	1
2049	8546	pc	3
2053	34323	app	1
222	350	pc	1
2247	15520	pc	1
2247	190	m	3
228	35828	pc	1
2299	128	app	4
2299	8546	app	2
2319	8608	m	1
2328	611	app	2
2342	14326	m	1
2346	8516	app	1
2347	199	m	1
2360	8855	m	1
2363	156	pc	3
2363	36011	app	1
2372	8735	m	1
2378	111	app	2
2378	35694	m	4
2380	8493	m	2
2381	199	app	1
2389	8692	m	1
2390	35691	pc	2
2392	14455	app	3
2393	26523	app	1
2395	36488	pc	1
2397	35828	m	1
2404	14000	app	5
241	14526	app	2
2422	111	app	4
2422	35694	m	7
2429	34806	pc	1
265	460	m	14
291	207	app	1
297	95	pc	6
3	26517	pc	1
3184	460	pc	3
3237	8516	app	4
3251	186	pc	1
3266	125	m	4
3328	234	m	1
3350	26531	pc	1
3359	102	app	1
342	130	m	20
342	203	pc	12
342	41588	app	1
3434	199	app	1
3445	14455	app	4
3445	8608	pc	1
3489	128	m	1
3489	8546	m	1
355	118	m	1
357	8516	m	1
37	8537	m	2
385	36011	m	1
385	609	app	6
4	102	app	5
400	190	pc	1
408	8735	m	2
413	311	m	12
414	168	pc	11
414	212	pc	8
414	35721	m	4
450	8493	app	3
468	168	m	3
468	212	m	4
468	8659	pc	1
471	360	app	3
483	196	app	6
483	23087	app	5
5	14419	pc	7
518	190	pc	2
520	310	app	1
523	102	m	1
531	156	app	4
531	8558	m	3
5333	14286	app	2
5334	611	app	1
541	14354	m	1
5632	14286	m	2
5633	360	pc	3
5633	611	m	1
5669	207	m	1
5695	125	app	6
5695	8543	app	1
5709	14379	app	1
5722	133	app	1
5722	14455	app	4
5722	8608	pc	1
5845	111	m	1
5845	8558	pc	2
5898	37981	pc	1
5898	8523	pc	2
592	203	app	5
592	8516	pc	1
5928	8546	m	2
5942	8523	pc	1
5958	234	pc	1
5959	609	app	1
606	8537	m	1
623	460	app	6
629	133	pc	1
637	710	pc	3
637	97	pc	2
645	23087	app	1
648	8523	pc	2
656	130	app	1
669	118	app	1
6718	14000	m	6
6718	15520	app	5
6729	35691	pc	1
6745	8735	app	1
6752	14000	app	3
6770	111	app	1
6803	199	pc	1
6805	35984	pc	1
6921	26516	pc	1
697	8735	m	1
700	130	app	3
7133	15520	m	1
7154	14286	pc	1
7154	97	m	1
722	14326	m	5
722	8608	app	3
7303	8608	app	1
751	128	pc	2
751	8546	pc	3
772	14455	app	3
776	35136	pc	1
783	186	m	1
79	37863	app	1
79	8523	pc	14
7921	8558	app	2
811	35721	pc	2
811	8609	app	1
821	35828	m	1
834	360	pc	3
837	102	app	6
845	26516	m	2
845	29389	pc	1
845	8558	app	5
8481	35691	app	2
8694	23087	m	1
8694	36011	pc	1
8760	130	m	2
8760	14363	pc	1
8760	203	pc	1
891	203	m	13
901	130	pc	1
914	118	pc	1
914	207	m	1
9146	186	m	1
93	460	pc	7
9326	168	m	4
9326	212	m	3
9326	8659	pc	1
9363	14326	m	2
944	36011	pc	1
9530	360	pc	2
9530	611	m	1
9656	96	app	1
967	128	m	1
9687	34323	app	1
9704	196	pc	1
9704	609	m	5
9717	8735	m	1
9736	460	m	2
9799	14286	app	2
993	35694	pc	2
993	8692	pc	1
1	35691	pc	5
1	360	m	21
1	8445	m	14
10039	14000	app	6
10097	14379	pc	3
10115	8735	pc	1
10198	360	m	6
102	37861	m	3
102	8493	pc	9
10285	35691	m	2
1029	35691	app	1
10291	8523	pc	2
10394	360	app	1
10417	186	m	1
10434	14455	pc	4
10454	156	app	1
10454	35694	pc	1
10461	130	app	1
10513	234	pc	1
10536	14326	pc	1
10539	15520	pc	1
10539	190	m	1
1057	14000	m	10
1057	15520	app	1
1078	710	app	2
1078	97	app	1
1086	8537	m	1
1096	15520	pc	1
1096	190	m	2
11296	234	m	1
12291	14000	m	10
12804	8735	app	4
135	196	pc	6
135	23087	pc	6
135	609	m	11
13950	8608	m	1
158	128	pc	10
158	8546	pc	10
1734	34806	app	2
18	102	m	4
18	26523	pc	12
188	29389	m	1
2015	23087	m	6
202	128	pc	7
202	26520	pc	1
202	712	m	1
202	8546	pc	5
2037	130	m	1
2037	203	pc	2
2044	14455	pc	4
2045	168	m	11
2045	212	m	2
2045	26523	pc	4
2049	128	m	1
2049	8546	m	3
2052	710	pc	1
2052	97	pc	1
2053	310	app	1
222	350	m	1
228	35828	m	1
2284	128	pc	1
2284	8546	pc	3
2299	311	pc	1
2307	8493	app	2
2325	14379	app	1
2325	609	pc	2
2328	360	app	3
2346	8493	pc	3
2363	111	pc	2
2363	156	m	2
2364	14379	pc	1
2373	234	app	2
2378	8558	app	7
2390	35691	m	2
2395	36488	m	1
2398	168	pc	4
2398	212	pc	2
2422	8558	app	4
2429	14502	pc	1
2429	34806	m	1
2501	26523	app	1
293	8516	app	7
297	95	m	6
3	14455	app	5
3	26517	m	1
3	38116	app	1
3163	130	pc	1
3177	95	app	4
3184	460	m	2
319	14001	pc	3
319	199	app	5
3209	460	app	1
3237	8493	pc	2
3251	186	m	1
3266	96	app	4
330	234	pc	1
330	26516	app	1
3350	14526	pc	1
3350	26531	m	1
342	203	m	16
3445	8608	m	1
3453	14286	app	1
355	207	app	1
362	14000	app	7
367	15520	pc	2
37	14255	pc	1
37	24056	pc	1
37	35694	pc	7
37	8692	pc	2
385	196	app	1
385	23087	app	1
394	207	pc	1
4	26523	app	5
400	190	m	1
408	26531	pc	1
409	234	app	1
413	133	pc	2
414	168	m	16
414	212	m	13
414	8659	pc	4
424	14455	pc	6
424	35828	app	3
455	8516	app	1
463	35828	pc	1
468	8659	m	1
471	35691	app	3
5	14419	m	7
518	190	m	2
520	611	pc	1
531	111	app	1
531	26516	pc	1
5334	360	app	2
5334	8445	app	1
541	26521	app	1
556	207	pc	1
5632	97	app	1
5633	360	m	4
5722	8608	m	1
5845	35694	pc	1
5845	8558	m	2
5898	37981	m	1
5898	8523	m	2
592	8516	m	1
5928	712	app	1
5942	8523	m	1
5958	234	m	1
606	35694	pc	6
606	8692	pc	1
623	310	pc	1
629	133	m	1
629	311	app	1
637	710	m	3
637	97	m	1
648	8523	m	1
652	199	app	1
656	203	app	1
656	8516	pc	2
6700	14326	pc	1
6729	35691	m	1
6793	199	app	1
6803	199	m	1
6921	26516	m	1
6921	360	pc	1
6964	35691	pc	2
698	234	app	1
700	203	app	6
700	8516	pc	3
7133	14000	pc	7
7133	190	app	1
7154	14286	m	1
725	14000	pc	1
726	460	pc	1
728	168	app	7
728	212	app	1
7453	710	pc	1
7453	97	pc	1
7468	14286	app	1
751	128	m	2
751	8546	m	2
776	14326	app	2
776	35136	m	1
783	96	pc	8
79	14286	pc	6
79	8523	m	14
7921	35694	app	4
811	168	pc	10
811	212	pc	5
811	35721	m	2
834	360	m	3
834	8445	m	1
836	14455	app	1
837	26523	app	5
845	29389	m	1
8601	156	pc	1
8694	36011	m	1
8716	186	pc	1
872	97	pc	1
8760	14363	m	1
8760	203	m	1
882	34806	pc	1
8854	14286	app	1
891	130	app	2
901	130	m	2
901	203	pc	3
910	23065	app	1
910	35984	pc	2
914	118	m	1
9146	96	pc	3
93	460	m	6
9326	8659	m	1
9409	156	app	1
9409	35694	pc	2
944	36011	m	1
944	609	app	2
9444	196	pc	1
9530	360	m	2
9551	35984	pc	1
9617	130	pc	2
9656	125	app	2
9656	8543	app	1
9687	310	app	1
9704	196	m	1
9709	14379	pc	3
