sloc1	scate2	zdprice	online_price	member_price	price	diff	range
241	130	13.09	52.8	39.6	44.858	-7.942	-0.150416666667
241	133	7.2	25.92	19.44	22.176	-3.744	-0.144444444444
241	156	121.32	178.56	133.92	167.112	-11.448	-0.0641129032258
241	168	67.25	102.24	76.68	95.242	-6.998	-0.0684467918623
241	171	0.83	3.12	2.34	2.662	-0.458	-0.146794871795
241	190	7.63	43.68	32.76	36.47	-7.21	-0.165064102564
241	196	9.87	64.56	48.42	53.622	-10.938	-0.169423791822
241	203	101.34	72.0	54.0	77.868	5.868	0.0815
241	207	6.23	46.32	34.74	38.302	-8.018	-0.173100172712
241	212	8.12	67.2	50.4	55.384	-11.816	-0.175833333333
241	234	22.02	61.2	45.9	53.364	-7.836	-0.128039215686
241	310	8.24	45.12	33.84	37.744	-7.376	-0.163475177305
241	311	5.95	46.32	34.74	38.246	-8.074	-0.174309153713
241	314	1.5	7.44	5.58	6.252	-1.188	-0.159677419355
241	360	4.16	52.8	39.6	43.072	-9.728	-0.184242424242
241	460	37.89	65.28	48.96	59.802	-5.478	-0.0839154411765
241	609	26.7	88.8	66.6	76.38	-12.42	-0.139864864865
241	611	10.1	73.2	54.9	60.58	-12.62	-0.172404371585
241	710	4.68	21.6	16.2	18.216	-3.384	-0.156666666667
241	8442	24.77	26.88	20.16	26.458	-0.422	-0.0156994047619
241	8445	1.59	52.8	39.6	42.558	-10.242	-0.193977272727
241	8493	4.53	52.8	39.6	43.146	-9.654	-0.182840909091
241	8516	30.1	65.28	48.96	58.244	-7.036	-0.107781862745
241	8523	69.79	64.56	48.42	65.606	1.046	0.0162019826518
241	8537	1.22	43.68	32.76	35.188	-8.492	-0.194413919414
241	8543	5.34	52.8	39.6	43.308	-9.492	-0.179772727273
241	8546	1.43	42.24	31.68	34.078	-8.162	-0.193229166667
241	8608	3.96	26.4	19.8	21.912	-4.488	-0.17
241	8645	1.08	36.0	27.0	29.016	-6.984	-0.194
241	8659	9.6	40.8	30.6	34.56	-6.24	-0.152941176471
241	8717		7.44	5.58			
241	8735	5.37	25.68	19.26	21.618	-4.062	-0.158177570093
241	8855	4.8	7.68	5.76	7.104	-0.576	-0.075
241	14000	65.14	134.64	100.98	120.74	-13.9	-0.103238265003
241	14001		14.4	10.8			
241	14286	5.91	45.6	34.2	37.662	-7.938	-0.174078947368
241	14326	15.0	57.84	43.38	49.272	-8.568	-0.148132780083
241	14379	1.97	7.68	5.76	6.538	-1.142	-0.148697916667
241	14419	1.56	28.32	21.24	22.968	-5.352	-0.188983050847
241	14455	72.41	88.8	66.6	85.522	-3.278	-0.0369144144144
241	14526	2.34	28.32	21.24	23.124	-5.196	-0.183474576271
241	23087	29.4	74.88	56.16	65.784	-9.096	-0.121474358974
241	26523	11.04	59.76	44.82	50.016	-9.744	-0.163052208835
241	26531	4.53	46.32	34.74	37.962	-8.358	-0.180440414508
241	29389	11.88	28.08	21.06	24.84	-3.24	-0.115384615385
241	34323	3.86	53.04	39.78	43.204	-9.836	-0.18544494721
241	34807	1.5	14.4	10.8	11.82	-2.58	-0.179166666667
241	35694	7.18	48.72	36.54	40.412	-8.308	-0.17052545156
241	35828	1.13	41.52	31.14	33.442	-8.078	-0.194556840077
241	35984	1.06	14.4	10.8	11.732	-2.668	-0.185277777778
241	36008	25.76	14.4	10.8	16.672	2.272	0.157777777778
265	95	94.62	102.48	76.86	100.908	-1.572	-0.0153395784543
265	96	231.55	138.96	104.22	157.478	18.518	0.133261370178
265	102	8.51	65.28	48.96	53.926	-11.354	-0.173927696078
265	111	29.66	46.32	34.74	42.988	-3.332	-0.0719343696028
265	125	67.41	151.92	113.94	135.018	-16.902	-0.111255924171
265	128	8.67	57.36	43.02	47.622	-9.738	-0.169769874477
265	130	9.28	57.84	43.38	48.128	-9.712	-0.167911479945
265	133	19.12	52.8	39.6	46.064	-6.736	-0.127575757576
265	156	141.18	226.32	169.74	209.292	-17.028	-0.0752386002121
265	168	134.09	109.44	82.08	114.37	4.93	0.0450475146199
265	190	21.41	56.88	42.66	49.786	-7.094	-0.124718706048
265	196	12.49	48.24	36.18	41.09	-7.15	-0.148217247098
265	199	3.07	46.08	34.56	37.478	-8.602	-0.186675347222
265	203	175.95	181.44	136.08	180.342	-1.098	-0.00605158730159
265	207	9.21	51.12	38.34	42.738	-8.382	-0.16396713615
265	212	8.43	58.8	44.1	48.726	-10.074	-0.171326530612
265	234	23.76	78.0	58.5	67.152	-10.848	-0.139076923077
265	309	12.54	16.8	12.6	15.948	-0.852	-0.0507142857143
265	310	34.4	124.32	93.24	106.336	-17.984	-0.144658944659
265	311	1.87	50.4	37.8	40.694	-9.706	-0.192579365079
265	314	1.05	14.4	10.8	11.73	-2.67	-0.185416666667
265	360	17.65	52.8	39.6	45.77	-7.03	-0.133143939394
265	460	24.28	81.84	61.38	70.328	-11.512	-0.140664711632
265	609	33.75	106.56	79.92	91.998	-14.562	-0.136655405405
265	611	16.84	78.96	59.22	66.536	-12.424	-0.157345491388
265	710	4.82	49.68	37.26	40.708	-8.972	-0.180595813205
265	798	6.3	44.88	33.66	37.164	-7.716	-0.17192513369
265	8442	2.52	36.96	27.72	30.072	-6.888	-0.186363636364
265	8445	10.67	43.2	32.4	36.694	-6.506	-0.150601851852
265	8493	7.94	55.2	41.4	45.748	-9.452	-0.171231884058
265	8516	51.41	78.0	58.5	72.682	-5.318	-0.0681794871795
265	8523	69.12	84.96	63.72	81.792	-3.168	-0.0372881355932
265	8537	3.73	62.64	46.98	50.858	-11.782	-0.188090676884
265	8543	7.28	48.72	36.54	40.432	-8.288	-0.170114942529
265	8546	0.7	3.12	2.34	2.636	-0.484	-0.155128205128
265	8558	8.34	55.68	41.76	46.212	-9.468	-0.170043103448
265	8609		7.68	5.76			
265	8609		41.04	30.78			
265	8659		37.44	28.08			
265	8719		14.4	10.8			
265	8735	0.46	14.4	10.8	11.612	-2.788	-0.193611111111
265	14000	68.59	120.0	90.0	109.718	-10.282	-0.0856833333333
265	14255		14.4	10.8			
265	14286	9.51	48.72	36.54	40.878	-7.842	-0.160960591133
265	14326	9.18	57.84	43.38	48.108	-9.732	-0.168257261411
265	14379	5.2	3.12	2.34	3.536	0.416	0.133333333333
265	14419	2.55	7.44	5.58	6.462	-0.978	-0.131451612903
265	14455	8.53	67.2	50.4	55.466	-11.734	-0.174613095238
265	14502	3.74	45.36	34.02	37.036	-8.324	-0.183509700176
265	14526	3.6	20.16	15.12	16.848	-3.312	-0.164285714286
265	22431	12.15	51.36	38.52	43.518	-7.842	-0.152686915888
265	23065	16.22	57.84	43.38	49.516	-8.324	-0.143914246196
265	26516	2.92	14.4	10.8	12.104	-2.296	-0.159444444444
265	26523	5.19	53.76	40.32	44.046	-9.714	-0.180691964286
265	26531	7.06	41.28	30.96	34.436	-6.844	-0.165794573643
265	34323	5.89	53.04	39.78	43.61	-9.43	-0.177790346908
265	34806	2.45	14.4	10.8	12.01	-2.39	-0.165972222222
265	35136	9.61	46.08	34.56	38.786	-7.294	-0.158289930556
265	35694	3.3	42.72	32.04	34.836	-7.884	-0.184550561798
265	35828	2.92	14.4	10.8	12.104	-2.296	-0.159444444444
265	35984	1.1	25.92	19.44	20.956	-4.964	-0.191512345679
265	36008	0.87	3.12	2.34	2.67	-0.45	-0.144230769231
265	36488	1.24	14.4	10.8	11.768	-2.632	-0.182777777778
265	37863	1.44	14.4	10.8	11.808	-2.592	-0.18
276	95	19.98	51.6	38.7	45.276	-6.324	-0.122558139535
276	96	64.96	63.84	47.88	64.064	0.224	0.00350877192982
276	102		28.08	21.06			
276	125	33.03	36.48	27.36	35.79	-0.69	-0.0189144736842
276	128	0.59	42.24	31.68	33.91	-8.33	-0.197206439394
276	156	29.39	70.32	52.74	62.134	-8.186	-0.11641069397
276	168	16.79	53.76	40.32	46.366	-7.394	-0.137537202381
276	190	1.26	27.12	20.34	21.948	-5.172	-0.190707964602
276	203	14.81	46.56	34.92	40.21	-6.35	-0.136383161512
276	234	9.1	50.64	37.98	42.332	-8.308	-0.164060031596
276	360	2.17	14.4	10.8	11.954	-2.446	-0.169861111111
276	460	5.4	20.16	15.12	17.208	-2.952	-0.146428571429
276	609	22.22	53.52	40.14	47.26	-6.26	-0.116965620329
276	611	0.79	23.52	17.64	18.974	-4.546	-0.193282312925
276	710		7.68	5.76			
276	8493	1.28	14.4	10.8	11.776	-2.624	-0.182222222222
276	8516	1.8	33.36	25.02	27.048	-6.312	-0.189208633094
276	8543	2.5	26.64	19.98	21.812	-4.828	-0.181231231231
276	8558	0.6	7.68	5.76	6.264	-1.416	-0.184375
276	8608	2.4	14.4	10.8	12.0	-2.4	-0.166666666667
276	8659	9.52	35.28	26.46	30.128	-5.152	-0.146031746032
276	14000	23.04	50.88	38.16	45.312	-5.568	-0.109433962264
276	14286	0.62	26.16	19.62	21.052	-5.108	-0.195259938838
276	14326	7.15	36.24	27.18	30.422	-5.818	-0.160540838852
276	14419	1.08	14.4	10.8	11.736	-2.664	-0.185
276	14455	17.58	55.92	41.94	48.252	-7.668	-0.137124463519
276	14502	1.55	20.16	15.12	16.438	-3.722	-0.184623015873
276	22431	5.85	38.64	28.98	32.082	-6.558	-0.169720496894
276	26523	1.33	40.32	30.24	32.522	-7.798	-0.193402777778
276	34323		18.72	14.04			
276	34806	0.0	14.4	10.8	11.52	-2.88	-0.2
276	35694	2.12	7.68	5.76	6.568	-1.112	-0.144791666667
276	35984		25.92	19.44			
291	95	32.25	37.68	28.26	36.594	-1.086	-0.028821656051
291	96	58.16	53.28	39.96	54.256	0.976	0.0183183183183
291	102	1.54	20.16	15.12	16.436	-3.724	-0.184722222222
291	125	17.18	44.4	33.3	38.956	-5.444	-0.122612612613
291	128	1.08	26.88	20.16	21.72	-5.16	-0.191964285714
291	133	1.34	14.4	10.8	11.788	-2.612	-0.181388888889
291	156	9.94	49.92	37.44	41.924	-7.996	-0.160176282051
291	168	5.29	31.68	23.76	26.402	-5.278	-0.166603535354
291	196	1.24	26.88	20.16	21.752	-5.128	-0.190773809524
291	203	28.25	34.8	26.1	33.49	-1.31	-0.0376436781609
291	212	3.31	33.6	25.2	27.542	-6.058	-0.180297619048
291	234	0.38	29.52	22.14	23.692	-5.828	-0.197425474255
291	309	1.8	14.4	10.8	11.88	-2.52	-0.175
291	310	2.13	26.88	20.16	21.93	-4.95	-0.184151785714
291	360	0.9	14.4	10.8	11.7	-2.7	-0.1875
291	460	6.65	14.4	10.8	12.85	-1.55	-0.107638888889
291	609	3.75	29.52	22.14	24.366	-5.154	-0.174593495935
291	611	1.35	28.32	21.24	22.926	-5.394	-0.190466101695
291	8516	24.64	21.12	15.84	21.824	0.704	0.0333333333333
291	8537	0.36	14.4	10.8	11.592	-2.808	-0.195
291	8558	1.23	23.52	17.64	19.062	-4.458	-0.189540816327
291	14000	9.37	41.76	31.32	35.282	-6.478	-0.155124521073
291	14326	4.3	22.08	16.56	18.524	-3.556	-0.161050724638
291	14419		12.24	9.18			
291	14455	4.48	43.92	32.94	36.032	-7.888	-0.179599271403
291	23087	2.6	34.8	26.1	28.36	-6.44	-0.185057471264
291	35694	1.41	12.24	9.18	10.074	-2.166	-0.176960784314
291	35828	0.0	14.4	10.8	11.52	-2.88	-0.2
293	96	1.5	7.92	5.94	6.636	-1.284	-0.162121212121
293	125	4.24	7.92	5.94	7.184	-0.736	-0.0929292929293
293	133	0.0	7.92	5.94	6.336	-1.584	-0.2
293	156		7.92	5.94			
293	203	7.3	7.92	5.94	7.796	-0.124	-0.0156565656566
293	310	0.54	7.92	5.94	6.444	-1.476	-0.186363636364
293	609	0.9	7.92	5.94	6.516	-1.404	-0.177272727273
293	8516	0.53	7.92	5.94	6.442	-1.478	-0.186616161616
293	14455	0.28	7.92	5.94	6.392	-1.528	-0.192929292929
296	95	1.67	7.92	5.94	6.67	-1.25	-0.157828282828
296	96	1.73	7.92	5.94	6.682	-1.238	-0.156313131313
296	111	0.54	7.92	5.94	6.444	-1.476	-0.186363636364
296	125	1.84	7.92	5.94	6.704	-1.216	-0.153535353535
296	133	0.3	7.92	5.94	6.396	-1.524	-0.192424242424
296	156	3.29	7.92	5.94	6.994	-0.926	-0.116919191919
296	234	1.06	7.92	5.94	6.548	-1.372	-0.173232323232
296	310	1.26	7.92	5.94	6.588	-1.332	-0.168181818182
296	360	1.53	7.92	5.94	6.642	-1.278	-0.161363636364
296	609	0.43	7.92	5.94	6.422	-1.498	-0.189141414141
296	611	0.54	7.92	5.94	6.444	-1.476	-0.186363636364
296	8516	0.88	7.92	5.94	6.512	-1.408	-0.177777777778
296	8523	1.68	7.92	5.94	6.672	-1.248	-0.157575757576
296	14455	0.38	7.92	5.94	6.412	-1.508	-0.190404040404
297	95	2.48	7.92	5.94	6.832	-1.088	-0.137373737374
297	96	7.38	7.92	5.94	7.812	-0.108	-0.0136363636364
297	97	1.8	7.92	5.94	6.696	-1.224	-0.154545454545
297	111	0.69	7.92	5.94	6.474	-1.446	-0.182575757576
297	125	1.33	7.92	5.94	6.602	-1.318	-0.166414141414
297	128		7.92	5.94			
297	133	0.2	7.92	5.94	6.376	-1.544	-0.194949494949
297	168	2.49	7.92	5.94	6.834	-1.086	-0.137121212121
297	310	3.96	7.92	5.94	7.128	-0.792	-0.1
297	360	3.44	7.92	5.94	7.024	-0.896	-0.113131313131
297	460	2.32	7.92	5.94	6.8	-1.12	-0.141414141414
297	609	0.91	7.92	5.94	6.518	-1.402	-0.17702020202
297	710		7.92	5.94			
297	8493	0.0	7.92	5.94	6.336	-1.584	-0.2
297	8516	2.52	7.92	5.94	6.84	-1.08	-0.136363636364
297	8523	1.13	7.92	5.94	6.562	-1.358	-0.171464646465
297	14326	0.24	7.92	5.94	6.384	-1.536	-0.193939393939
297	14455	1.46	7.92	5.94	6.628	-1.292	-0.163131313131
297	23087	0.45	7.92	5.94	6.426	-1.494	-0.188636363636
297	26523	2.52	7.92	5.94	6.84	-1.08	-0.136363636364
304	95	50.4	80.88	60.66	74.784	-6.096	-0.0753709198813
304	96	123.41	146.88	110.16	142.186	-4.694	-0.0319580610022
304	97	2.37	37.2	27.9	30.234	-6.966	-0.187258064516
304	102	19.43	43.44	32.58	38.638	-4.802	-0.110543278085
304	125	27.55	119.28	89.46	100.934	-18.346	-0.153806170355
304	128	2.83	36.96	27.72	30.134	-6.826	-0.184686147186
304	130	6.16	25.92	19.44	21.968	-3.952	-0.152469135802
304	133	3.46	7.68	5.76	6.836	-0.844	-0.109895833333
304	156	50.52	157.2	117.9	135.864	-21.336	-0.13572519084
304	168	34.78	65.28	48.96	59.18	-6.1	-0.093443627451
304	171	0.73	3.12	2.34	2.642	-0.478	-0.153205128205
304	186	1.56	20.16	15.12	16.44	-3.72	-0.184523809524
304	190	6.37	27.84	20.88	23.546	-4.294	-0.154238505747
304	196	8.58	52.8	39.6	43.956	-8.844	-0.1675
304	199	3.85	14.4	10.8	12.29	-2.11	-0.146527777778
304	203	83.18	102.24	76.68	98.428	-3.812	-0.0372848200313
304	207	8.05	36.0	27.0	30.41	-5.59	-0.155277777778
304	212	22.34	74.16	55.62	63.796	-10.364	-0.13975188781
304	234	16.75	65.28	48.96	55.574	-9.706	-0.148682598039
304	309	4.82	7.44	5.58	6.916	-0.524	-0.0704301075269
304	310	15.8	46.32	34.74	40.216	-6.104	-0.131778929188
304	311	7.43	28.32	21.24	24.142	-4.178	-0.147528248588
304	314		20.16	15.12			
304	360	10.47	35.52	26.64	30.51	-5.01	-0.141047297297
304	460	47.5	67.92	50.94	63.836	-4.084	-0.0601295641932
304	609	31.93	124.56	93.42	106.034	-18.526	-0.148731535003
304	611	17.42	60.96	45.72	52.252	-8.708	-0.142847769029
304	8442	2.03	14.4	10.8	11.926	-2.474	-0.171805555556
304	8516	35.56	74.88	56.16	67.016	-7.864	-0.105021367521
304	8523	49.03	49.68	37.26	49.55	-0.13	-0.00261674718196
304	8537	4.87	43.2	32.4	35.534	-7.666	-0.177453703704
304	8543	2.02	26.88	20.16	21.908	-4.972	-0.184970238095
304	8558	7.94	46.32	34.74	38.644	-7.676	-0.165716753022
304	8608	1.42	3.6	2.7	3.164	-0.436	-0.121111111111
304	8735	4.1	23.76	17.82	19.828	-3.932	-0.165488215488
304	8855	1.7	14.4	10.8	11.86	-2.54	-0.176388888889
304	14000	35.62	158.4	118.8	133.844	-24.556	-0.155025252525
304	14326	7.73	57.84	43.38	47.818	-10.022	-0.173271092669
304	14354	3.84	7.68	5.76	6.912	-0.768	-0.1
304	14455	11.77	76.32	57.24	63.41	-12.91	-0.169156184486
304	14502	2.2	21.36	16.02	17.528	-3.832	-0.179400749064
304	15520	1.98	14.4	10.8	11.916	-2.484	-0.1725
304	22431	6.87	29.04	21.78	24.606	-4.434	-0.152685950413
304	23087	21.36	73.68	55.26	63.216	-10.464	-0.142019543974
304	26516	0.45	14.4	10.8	11.61	-2.79	-0.19375
304	26523	5.56	53.04	39.78	43.544	-9.496	-0.179034690799
304	26531	6.58	26.88	20.16	22.82	-4.06	-0.151041666667
304	29389	8.1	14.4	10.8	13.14	-1.26	-0.0875
304	34323	6.84	43.2	32.4	35.928	-7.272	-0.168333333333
304	34806	1.83	14.4	10.8	11.886	-2.514	-0.174583333333
304	35691	3.8	23.52	17.64	19.576	-3.944	-0.16768707483
304	35694	12.15	55.92	41.94	47.166	-8.754	-0.156545064378
304	35721		14.4	10.8			
304	35828	9.3	14.4	10.8	13.38	-1.02	-0.0708333333333
304	36011	1.25	14.4	10.8	11.77	-2.63	-0.182638888889
319	95	46.11	114.48	85.86	100.806	-13.674	-0.119444444444
319	96	193.3	232.8	174.6	224.9	-7.9	-0.0339347079038
319	97	3.31	68.16	51.12	55.19	-12.97	-0.190287558685
319	102	1.04	51.12	38.34	41.104	-10.016	-0.19593114241
319	118	8.2	29.04	21.78	24.872	-4.168	-0.143526170799
319	125	30.0	209.04	156.78	173.232	-35.808	-0.171297359357
319	128	11.19	57.84	43.38	48.51	-9.33	-0.161307053942
319	130	8.03	46.32	34.74	38.662	-7.658	-0.165328151986
319	145	0.38	14.4	10.8	11.596	-2.804	-0.194722222222
319	152	1.6	62.64	46.98	50.432	-12.208	-0.194891443167
319	156	163.49	203.76	152.82	195.706	-8.054	-0.0395268943856
319	168	114.08	102.24	76.68	104.608	2.368	0.0231611893584
319	171	2.25	3.12	2.34	2.946	-0.174	-0.0557692307692
319	186	0.59	20.16	15.12	16.246	-3.914	-0.194146825397
319	190	21.63	45.84	34.38	40.998	-4.842	-0.105628272251
319	196	5.74	49.92	37.44	41.084	-8.836	-0.177003205128
319	199	2.7	25.68	19.26	21.084	-4.596	-0.178971962617
319	203	68.24	126.72	95.04	115.024	-11.696	-0.092297979798
319	207	6.49	43.2	32.4	35.858	-7.342	-0.169953703704
319	234	25.4	79.92	59.94	69.016	-10.904	-0.136436436436
319	310	17.52	96.48	72.36	80.688	-15.792	-0.16368159204
319	311	3.21	37.44	28.08	30.594	-6.846	-0.182852564103
319	314	0.55	3.12	2.34	2.606	-0.514	-0.164743589744
319	360	11.67	49.2	36.9	41.694	-7.506	-0.15256097561
319	460	41.77	65.28	48.96	60.578	-4.702	-0.0720281862745
319	609	66.69	132.24	99.18	119.13	-13.11	-0.0991379310345
319	611	2.48	53.04	39.78	42.928	-10.112	-0.190648567119
319	710	4.36	41.52	31.14	34.088	-7.432	-0.178998073218
319	8442	5.41	36.96	27.72	30.65	-6.31	-0.170725108225
319	8445	7.11	43.2	32.4	35.982	-7.218	-0.167083333333
319	8516	35.26	62.64	46.98	57.164	-5.476	-0.0874201787995
319	8523	145.59	78.48	58.86	91.902	13.422	0.171024464832
319	8537	3.49	36.0	27.0	29.498	-6.502	-0.180611111111
319	8543	5.19	52.8	39.6	43.278	-9.522	-0.180340909091
319	8608	0.54	6.72	5.04	5.484	-1.236	-0.183928571429
319	8609		6.72	5.04			
319	8659	3.24	49.68	37.26	40.392	-9.288	-0.186956521739
319	14000	35.76	191.04	143.28	159.984	-31.056	-0.16256281407
319	14326	16.38	66.96	50.22	56.844	-10.116	-0.151075268817
319	14379	3.63	16.08	12.06	13.59	-2.49	-0.154850746269
319	14419	10.28	46.32	34.74	39.112	-7.208	-0.155613126079
319	14455	25.94	74.16	55.62	64.516	-9.644	-0.130043149946
319	14526	16.03	41.52	31.14	36.422	-5.098	-0.122784200385
319	23065	57.17	141.84	106.38	124.906	-16.934	-0.119388042865
319	26523	8.82	53.04	39.78	44.196	-8.844	-0.166742081448
319	26531	1.66	3.6	2.7	3.212	-0.388	-0.107777777778
319	29389	3.06	21.36	16.02	17.7	-3.66	-0.171348314607
319	34323	5.76	49.68	37.26	40.896	-8.784	-0.176811594203
319	35691	2.25	23.52	17.64	19.266	-4.254	-0.180867346939
319	35828	1.0	36.0	27.0	29.0	-7.0	-0.194444444444
319	35984	0.84	3.12	2.34	2.664	-0.456	-0.146153846154
319	36008	1.29	6.48	4.86	5.442	-1.038	-0.160185185185
319	36011	16.0	7.44	5.58	9.152	1.712	0.230107526882
319	37863	1.39	14.4	10.8	11.798	-2.602	-0.180694444444
319	37981	7.04	24.96	18.72	21.376	-3.584	-0.14358974359
330	95	17.75	43.44	32.58	38.302	-5.138	-0.118278084715
330	96	78.96	105.84	79.38	100.464	-5.376	-0.0507936507937
330	102	1.44	25.92	19.44	21.024	-4.896	-0.188888888889
330	111	7.48	51.12	38.34	42.392	-8.728	-0.170735524257
330	125	6.84	58.08	43.56	47.832	-10.248	-0.176446280992
330	128	0.54	36.48	27.36	29.292	-7.188	-0.197039473684
330	130	1.87	14.4	10.8	11.894	-2.506	-0.174027777778
330	156	19.85	72.24	54.18	61.762	-10.478	-0.145044296788
330	168	13.24	51.12	38.34	43.544	-7.576	-0.148200312989
330	190	0.88	34.32	25.74	27.632	-6.688	-0.194871794872
330	196	0.84	26.88	20.16	21.672	-5.208	-0.19375
330	203	47.91	105.6	79.2	94.062	-11.538	-0.109261363636
330	207	0.56	14.4	10.8	11.632	-2.768	-0.192222222222
330	212	2.85	26.88	20.16	22.074	-4.806	-0.178794642857
330	234	2.54	52.32	39.24	42.364	-9.956	-0.190290519878
330	310	4.86	28.08	21.06	23.436	-4.644	-0.165384615385
330	311	2.8	20.16	15.12	16.688	-3.472	-0.172222222222
330	360	0.88	33.6	25.2	27.056	-6.544	-0.194761904762
330	460	17.3	28.56	21.42	26.308	-2.252	-0.0788515406162
330	609	31.96	53.52	40.14	49.208	-4.312	-0.0805680119581
330	611	5.85	47.28	35.46	38.994	-8.286	-0.175253807107
330	710	2.15	7.68	5.76	6.574	-1.106	-0.144010416667
330	8445	0.72	14.4	10.8	11.664	-2.736	-0.19
330	8516	11.05	46.56	34.92	39.458	-7.102	-0.152534364261
330	8523	25.2	39.36	29.52	36.528	-2.832	-0.0719512195122
330	8543	0.65	14.4	10.8	11.65	-2.75	-0.190972222222
330	14000	27.1	83.76	62.82	72.428	-11.332	-0.1352913085
330	14286	1.39	19.2	14.4	15.638	-3.562	-0.185520833333
330	14326	4.05	47.52	35.64	38.826	-8.694	-0.182954545455
330	14419	1.08	7.68	5.76	6.36	-1.32	-0.171875
330	14455	13.42	57.84	43.38	48.956	-8.884	-0.153596127248
330	14502	4.0	25.92	19.44	21.536	-4.384	-0.169135802469
330	22431	4.6	23.52	17.64	19.736	-3.784	-0.160884353741
330	23087	3.64	51.6	38.7	42.008	-9.592	-0.185891472868
330	26523	5.51	7.68	5.76	7.246	-0.434	-0.0565104166667
330	34806	0.67	14.4	10.8	11.654	-2.746	-0.190694444444
330	35694	3.43	24.96	18.72	20.654	-4.306	-0.172516025641
330	35828		14.4	10.8			
342	95	79.8	108.72	81.54	102.936	-5.784	-0.0532008830022
342	96	122.14	174.72	131.04	164.204	-10.516	-0.0601877289377
342	97	5.23	44.16	33.12	36.374	-7.786	-0.176313405797
342	102	19.22	56.88	42.66	49.348	-7.532	-0.132419127989
342	111	23.9	64.56	48.42	56.428	-8.132	-0.125960346964
342	118	1.23	32.64	24.48	26.358	-6.282	-0.192463235294
342	125	146.72	238.56	178.92	220.192	-18.368	-0.0769953051643
342	128	8.78	64.56	48.42	53.404	-11.156	-0.172800495663
342	133	6.33	43.2	32.4	35.826	-7.374	-0.170694444444
342	145	0.14	7.68	5.76	6.172	-1.508	-0.196354166667
342	148	0.93	36.0	27.0	28.986	-7.014	-0.194833333333
342	156	179.02	292.08	219.06	269.468	-22.612	-0.0774171459874
342	168	156.21	174.72	131.04	171.018	-3.702	-0.0211881868132
342	171	7.14	3.12	2.34	3.924	0.804	0.257692307692
342	186	1.48	20.16	15.12	16.424	-3.736	-0.185317460317
342	190	7.71	52.8	39.6	43.782	-9.018	-0.170795454545
342	196	7.96	64.56	48.42	53.24	-11.32	-0.175340768278
342	199	4.98	36.0	27.0	29.796	-6.204	-0.172333333333
342	203	151.8	102.24	76.68	112.152	9.912	0.0969483568075
342	207	27.26	48.96	36.72	44.62	-4.34	-0.0886437908497
342	212	32.84	57.84	43.38	52.84	-5.0	-0.0864453665284
342	234	21.83	67.92	50.94	58.702	-9.218	-0.135718492344
342	309	9.56	36.96	27.72	31.48	-5.48	-0.148268398268
342	310	25.61	108.24	81.18	91.714	-16.526	-0.152679231338
342	311	8.33	46.32	34.74	38.722	-7.598	-0.164032815199
342	314	0.24	3.12	2.34	2.544	-0.576	-0.184615384615
342	360	15.69	46.32	34.74	40.194	-6.126	-0.13225388601
342	460	33.32	88.8	66.6	77.704	-11.096	-0.124954954955
342	609	31.23	112.56	84.42	96.294	-16.266	-0.144509594883
342	611	10.0	59.28	44.46	49.424	-9.856	-0.166261808367
342	8442	1.53	34.08	25.56	27.57	-6.51	-0.191021126761
342	8445	13.19	46.32	34.74	39.694	-6.626	-0.14304835924
342	8493	11.18	56.16	42.12	47.164	-8.996	-0.160185185185
342	8516	77.17	88.8	66.6	86.474	-2.326	-0.0261936936937
342	8523	84.96	81.84	61.38	82.464	0.624	0.00762463343108
342	8537	3.51	43.68	32.76	35.646	-8.034	-0.183928571429
342	8543	11.91	61.44	46.08	51.534	-9.906	-0.16123046875
342	8546	5.83	14.4	10.8	12.686	-1.714	-0.119027777778
342	8558	29.78	52.8	39.6	48.196	-4.604	-0.087196969697
342	8608	14.58	36.96	27.72	32.484	-4.476	-0.121103896104
342	8609	3.78	7.68	5.76	6.9	-0.78	-0.1015625
342	8645	1.62	49.2	36.9	39.684	-9.516	-0.193414634146
342	8659	3.97	35.28	26.46	29.018	-6.262	-0.177494331066
342	8735	3.6	21.36	16.02	17.808	-3.552	-0.166292134831
342	14000	20.89	120.48	90.36	100.562	-19.918	-0.165322045153
342	14286	3.38	48.96	36.72	39.844	-9.116	-0.186192810458
342	14326	16.65	78.96	59.22	66.498	-12.462	-0.15782674772
342	14354	2.16	21.36	16.02	17.52	-3.84	-0.179775280899
