sloc1	scate2	platform	clks_one_day	sloc-scate	online_price	member_price	valid_rate_new	jz_clks_one_day	predict_clks	pos_ctr	common_pos_jz	common_pos_zd	start_pos	end_pos	zd_get_clks	acp_jz	zd_cnt	zdprice
2299	212	pc	3	2299-212	7.68	5.76	0.95	1.0	2.85	0.136363636364	1.0	0	2.0	7.0	0.0	1.0	5.0	0.0
2299	212	app	21	2299-212	7.68	5.76	1.0	1.0	21.0	0.307189542484	1.0	0	2.0	7.0	1.0	1.0	5.0	0.2
2299	212	m	20	2299-212	7.68	5.76	1.0	2.0	20.0	0.503546099291	1.0	0	2.0	7.0	2.0	1.25625	5.0	0.5
2328	156	pc	42	2328-156	57.84	43.38	0.64	8.0	26.88	0.182432432432	3.0	0	4.0	9.0	5.0	0.925	5.0	0.92
2328	156	app	241	2328-156	57.84	43.38	1.0	19.0	241.0	0.400472533963	3.0	0	4.0	9.0	19.0	0.947619047619	5.0	3.6
2328	156	m	145	2328-156	57.84	43.38	1.0	25.0	145.0	0.301960784314	3.0	0	4.0	9.0	25.0	1.01818181818	5.0	5.09
2350	96	app	68	2350-96	26.88	20.16	1.0	23.0	68.0	0.331941544885	4.0	2	5.0	11.0	23.0	1.29714285714	6.0	4.97
2350	96	m	787	2350-96	26.88	20.16	0.91	17.0	716.17	0.116814801379	5.0	2	6.0	12.0	17.0	1.29666666667	6.0	3.67
2350	96	pc	15	2350-96	26.88	20.16	0.61	4.0	9.15	0.137614678899	5.0	2	6.0	12.0	1.0	1.3	6.0	0.22
2397	8659	pc	5	2397-8659	14.4	10.8	0.95	0.0	4.75	0.157894736842	1.0	0	2.0	7.0	1.0	0.9	5.0	0.18
2397	8659	app	8	2397-8659	14.4	10.8	1.0	0.0	8.0	0.590163934426	1.0	0	2.0	7.0	5.0	0.9	5.0	0.9
2397	8659	m	5	2397-8659	14.4	10.8	0.63	0.0	3.15	0.405405405405	1.0	0	2.0	7.0	1.0	0.9	5.0	0.18
265	14326	pc	152	265-14326	57.84	43.38	0.71	19.0	107.92	0.426829268293	5.0	9	6.0	24.0	19.0	1.9	18.0	2.01
265	14326	app	556	265-14326	57.84	43.38	1.0	24.0	556.0	0.656739409499	3.0	9	4.0	22.0	24.0	1.9	18.0	2.53
265	14326	m	430	265-14326	57.84	43.38	1.0	44.0	430.0	0.445699103288	7.0	9	8.0	26.0	44.0	1.9	18.0	4.64
265	798	m	60	265-798	44.88	33.66	1.0	0.0	60.0	0.332541567696	1.0	1	2.0	7.0	20.0	0.9	5.0	3.6
265	798	pc	51	265-798	44.88	33.66	0.87	0.0	44.37	0.333333333333	1.0	1	2.0	7.0	15.0	0.9	5.0	2.7
265	798	app	175	265-798	44.88	33.66	1.0	0.0	175.0	0.46009771987	1.0	1	2.0	7.0	81.0		5.0	
276	8493	m	22	276-8493	14.4	10.8	0.7	0.0	15.4	0.230769230769	5.0	1	6.0	11.0	4.0	0.9	5.0	0.72
276	8493	pc	9	276-8493	14.4	10.8	0.6	1.0	5.4	0.257575757576	3.0	1	4.0	9.0	1.0	0.9875	5.0	0.2
276	8493	app	16	276-8493	14.4	10.8	1.0	2.0	16.0	0.370689655172	3.0	1	4.0	9.0	2.0	0.9	5.0	0.36
297	360	m	19	297-360	7.92	5.94	0.4	0.0	7.6	0.311594202899	1.0	1	2.0	7.0	2.0	2.1	5.0	0.84
297	360	pc	5	297-360	7.92	5.94	0.91	0.0	4.55	0.184210526316	1.0	1	2.0	7.0	1.0	1.508	5.0	0.3
297	360	app	21	297-360	7.92	5.94	1.0	0.0	21.0	0.389261744966	1.0	1	2.0	7.0	8.0	1.44	5.0	2.3
3	314	pc	34	3-314	6.48	4.86	0.78	4.0	26.52	0.427385892116	3.0	5	4.0	18.0	4.0	0.9	14.0	0.26
3	314	app	14	3-314	6.48	4.86	1.0	1.0	14.0	0.48	3.0	5	4.0	18.0	1.0	0.9	14.0	0.06
3	314	m	27	3-314	6.48	4.86	0.98	2.0	26.46	0.460317460317	3.0	5	4.0	18.0	2.0	0.9225	14.0	0.13
330	14000	m	193	330-14000	83.76	62.82	0.7	24.0	135.1	0.135155096012	7.0	1	8.0	13.0	18.0	3.31904761905	5.0	11.95
330	14000	pc	15	330-14000	83.76	62.82	0.27	4.0	4.05	0.0747663551402	6.0	1	7.0	12.0	0.0	4.47125	5.0	0.0
330	14000	app	139	330-14000	83.76	62.82	1.0	19.0	139.0	0.26358974359	5.0	1	6.0	11.0	19.0	3.98625	5.0	15.15
330	207	app	28	330-207	14.4	10.8	1.0	1.0	28.0	0.405	3.0	4	4.0	12.0	1.0	0.9	8.0	0.11
330	207	m	5	330-207	14.4	10.8	0.95	1.0	4.75	0.210526315789	4.0	4	5.0	13.0	1.0	0.9	8.0	0.11
330	207	pc	26	330-207	14.4	10.8	0.8	4.0	20.8	0.157608695652	4.0	4	5.0	13.0	3.0	0.9	8.0	0.34
3359	96	app	71	3359-96	7.68	5.76	1.0	13.0	71.0	0.604373757455	2.0	8	3.0	20.0	13.0		17.0	
3359	96	m	189	3359-96	7.68	5.76	0.82	47.0	154.98	0.461596385542	2.0	8	3.0	20.0	47.0	0.9	17.0	2.49
3359	96	pc	25	3359-96	7.68	5.76	0.32	3.0	8.0	0.412429378531	2.0	8	3.0	20.0	3.0		17.0	
3434	609	m	61	3434-609	26.88	20.16	0.7	8.0	42.7	0.186046511628	11.0	1	12.0	17.0	8.0	1.44333333333	5.0	2.31
3434	609	pc	34	3434-609	26.88	20.16	0.7	8.0	23.8	0.168067226891	9.0	1	10.0	15.0	4.0	1.35888888889	5.0	1.09
3434	609	app	126	3434-609	26.88	20.16	1.0	17.0	126.0	0.254813137033	7.0	1	8.0	13.0	17.0	1.59725	5.0	5.43
3470	14000	pc	12	3470-14000	40.32	30.24	0.27	4.0	3.24	0.220930232558	4.0	0	5.0	10.0	1.0	1.13125	5.0	0.23
3470	14000	app	43	3470-14000	40.32	30.24	1.0	4.0	43.0	0.221854304636	5.0	0	6.0	11.0	4.0	1.5825	5.0	1.27
3470	14000	m	71	3470-14000	40.32	30.24	0.52	7.0	36.92	0.18	7.0	0	8.0	13.0	7.0	1.16333333333	5.0	1.63
357	156	m	75	357-156	33.6	25.2	1.0	0.0	75.0	0.503802281369	0.0	1	1.0	6.0	38.0		5.0	
357	156	pc	12	357-156	33.6	25.2	1.0	0.0	12.0	0.136363636364	0.0	1	1.0	6.0	2.0		5.0	
357	156	app	47	357-156	33.6	25.2	1.0	0.0	47.0	0.531914893617	0.0	1	1.0	6.0	25.0		5.0	
362	310	pc	84	362-310	49.44	37.08	0.7	9.0	58.8	0.205782312925	1.0	1	2.0	7.0	9.0	0.9	5.0	1.62
362	310	app	135	362-310	49.44	37.08	1.0	8.0	135.0	0.324210526316	2.0	1	3.0	8.0	8.0	0.984	5.0	1.57
362	310	m	78	362-310	49.44	37.08	1.0	5.0	78.0	0.288321167883	1.0	1	2.0	7.0	5.0	0.9	5.0	0.9
4	96	app	2616	4-96	307.68	230.76	1.0	654.0	2616.0	0.385312585313	10.0	42	11.0	52.0	654.0	10.1161779164	41.0	161.37
4	96	m	8974	4-96	307.68	230.76	0.45	492.0	4038.3	0.419704543284	5.0	42	6.0	47.0	492.0	5.69462962963	41.0	68.34
4	96	pc	1507	4-96	307.68	230.76	0.31	273.0	467.17	0.363972330143	14.0	42	15.0	56.0	170.0	6.48041666667	41.0	26.87
414	14502	m	14	414-14502	36.0	27.0	1.0	3.0	14.0	0.26213592233	5.0	0	6.0	11.0	3.0		5.0	
414	14502	pc	177	414-14502	36.0	27.0	0.73	23.0	129.21	0.206285253828	5.0	0	6.0	11.0	23.0	1.0	5.0	4.6
414	14502	app	43	414-14502	36.0	27.0	1.0	7.0	43.0	0.225913621262	4.0	0	5.0	10.0	7.0	1.0	5.0	1.4
424	609	app	226	424-609	67.2	50.4	1.0	19.0	226.0	0.410353535354	7.0	5	8.0	22.0	19.0	3.02234496124	14.0	4.1
424	609	m	164	424-609	67.2	50.4	0.82	36.0	134.48	0.189236111111	17.0	5	18.0	32.0	25.0	1.2625	14.0	2.25
424	609	pc	69	424-609	67.2	50.4	0.56	19.0	38.64	0.191358024691	11.0	5	12.0	26.0	7.0	1.74566666667	14.0	0.87
483	14379	pc	30	483-14379	33.12	24.84	0.71	3.0	21.3	0.217592592593	1.0	2	2.0	8.0	3.0	0.9	6.0	0.45
483	14379	app	97	483-14379	33.12	24.84	1.0	2.0	97.0	0.488986784141	1.0	2	2.0	8.0	2.0	0.9	6.0	0.3
483	14379	m	68	483-14379	33.12	24.84	0.9	3.0	61.2	0.414937759336	1.0	2	2.0	8.0	3.0		6.0	
483	190	app	250	483-190	36.72	27.54	1.0	22.0	250.0	0.426857142857	5.0	12	6.0	17.0	22.0	3.82542857143	11.0	7.65
483	190	m	116	483-190	36.72	27.54	0.93	17.0	107.88	0.173594132029	10.0	12	11.0	22.0	17.0	1.788125	11.0	2.76
483	190	pc	103	483-190	36.72	27.54	0.71	20.0	73.13	0.182068965517	8.0	12	9.0	20.0	13.0	1.37	11.0	1.62
497	168	app	94	497-168	42.72	32.04	1.0	26.0	94.0	0.228441754917	7.0	0	8.0	13.0	21.0	2.37791666667	5.0	9.99
497	168	m	90	497-168	42.72	32.04	1.0	21.0	90.0	0.118483412322	11.0	0	12.0	17.0	11.0	1.378125	5.0	3.03
497	168	pc	53	497-168	42.72	32.04	0.81	12.0	42.93	0.183288409704	8.0	0	9.0	14.0	8.0	1.7875	5.0	2.86
531	196	pc	5	531-196	33.6	25.2	0.95	0.0	4.75	0.378378378378	3.0	1	4.0	9.0	2.0	1.0	5.0	0.4
531	196	app	6	531-196	33.6	25.2	0.95	1.0	5.7	0.255813953488	2.0	1	3.0	8.0	1.0	0.9	5.0	0.18
531	196	m	12	531-196	33.6	25.2	0.76	0.0	9.12	0.25	3.0	1	4.0	9.0	2.0	1.0	5.0	0.4
531	23087	pc	7	531-23087	47.28	35.46	0.77	0.0	5.39	0.592592592593	1.0	0	2.0	7.0	3.0	1.1225	5.0	0.67
531	23087	app	47	531-23087	47.28	35.46	1.0	1.0	47.0	0.475903614458	1.0	0	2.0	7.0	1.0		5.0	
531	23087	m	46	531-23087	47.28	35.46	0.84	6.0	38.64	0.247706422018	1.0	0	2.0	7.0	6.0	1.21177777778	5.0	1.45
5334	156	pc	26	5334-156	33.6	25.2	0.5	0.0	13.0	0.188172043011	1.0	1	2.0	7.0	2.0	0.9	5.0	0.36
5334	156	app	71	5334-156	33.6	25.2	1.0	0.0	71.0	0.48502994012	1.0	1	2.0	7.0	34.0	0.9	5.0	6.12
5334	156	m	48	5334-156	33.6	25.2	1.0	1.0	48.0	0.375366568915	1.0	1	2.0	7.0	1.0	0.9	5.0	0.18
541	168	app	671	541-168	83.76	62.82	1.0	167.0	671.0	0.355806039983	7.0	20	8.0	27.0	167.0	6.69981808732	19.0	58.89
541	168	m	643	541-168	83.76	62.82	0.92	118.0	591.56	0.227797513321	17.0	20	18.0	37.0	118.0	2.06016233766	19.0	12.79
541	168	pc	248	541-168	83.76	62.82	0.83	62.0	205.84	0.291714614499	12.0	20	13.0	32.0	60.0	2.33263888889	19.0	7.37
541	212	app	197	541-212	46.08	34.56	1.0	25.0	197.0	0.265409717186	5.0	2	6.0	12.0	25.0	1.67	6.0	6.96
541	212	m	114	541-212	46.08	34.56	0.91	18.0	103.74	0.240601503759	6.0	2	7.0	13.0	18.0	1.45266666667	6.0	4.36
541	212	pc	67	541-212	46.08	34.56	0.66	9.0	44.22	0.127388535032	6.0	2	7.0	13.0	6.0	1.823	6.0	1.82
592	199	pc	2	592-199	14.4	10.8	1.0	0.0	2.0	0.266666666667	1.0	0	2.0	7.0	1.0		5.0	
592	199	app	10	592-199	14.4	10.8	1.0	0.0	10.0	0.585714285714	1.0	0	2.0	7.0	6.0	0.9	5.0	1.08
592	199	m	1	592-199	14.4	10.8	1.0	0.0	1.0	0.153846153846	1.0	0	2.0	7.0	0.0		5.0	
623	95	m	455	623-95	47.76	35.82	0.62	7.0	282.1	0.254779066123	1.0	3	2.0	9.0	7.0	2.41857142857	7.0	2.42
623	95	pc	36	623-95	47.76	35.82	0.81	3.0	29.16	0.37984496124	1.0	3	2.0	9.0	3.0	1.72714285714	7.0	0.74
623	95	app	436	623-95	47.76	35.82	1.0	8.0	436.0	0.397318508829	1.0	3	2.0	9.0	8.0	1.43	7.0	1.63
637	360	pc	15	637-360	14.4	10.8	0.84	3.0	12.6	0.18018018018	6.0	1	7.0	12.0	2.0		5.0	
637	360	app	58	637-360	14.4	10.8	1.0	4.0	58.0	0.325242718447	4.0	1	5.0	10.0	4.0	0.995	5.0	0.8
637	360	m	80	637-360	14.4	10.8	0.94	5.0	75.2	0.344642857143	5.0	1	6.0	11.0	5.0	0.946666666667	5.0	0.95
645	190	app	12	645-190	14.4	10.8	1.0	1.0	12.0	0.233333333333	3.0	0	4.0	9.0	1.0		5.0	
645	190	m	3	645-190	14.4	10.8	0.63	0.0	1.89	0.08	3.0	0	4.0	9.0	0.0	0.842	5.0	0.0
645	190	pc	2	645-190	14.4	10.8	0.8	1.0	1.6	0.294117647059	3.0	0	4.0	9.0	0.0		5.0	
722	8558	app	47	722-8558	7.68	5.76	1.0	5.0	47.0	0.601208459215	2.0	9	3.0	21.0	5.0	1.13666666667	18.0	0.32
722	8558	m	32	722-8558	7.68	5.76	0.9	1.0	28.8	0.5625	2.0	9	3.0	21.0	1.0	1.41	18.0	0.08
722	8558	pc	19	722-8558	7.68	5.76	0.59	2.0	11.21	0.478260869565	2.0	9	3.0	21.0	2.0	1.18	18.0	0.13
740	14526	pc	38	740-14526	36.24	27.18	0.67	6.0	25.46	0.168539325843	7.0	0	8.0	13.0	4.0	1.17428571429	5.0	0.94
740	14526	app	40	740-14526	36.24	27.18	1.0	5.0	40.0	0.32384341637	4.0	0	5.0	10.0	5.0	1.12625	5.0	1.13
740	14526	m	30	740-14526	36.24	27.18	1.0	4.0	30.0	0.402843601896	4.0	0	5.0	10.0	4.0	1.6275	5.0	1.3
783	34806	pc	4	783-34806	14.4	10.8	1.0	0.0	4.0	0.161290322581	1.0	1	2.0	7.0	1.0	1.0	5.0	0.2
783	34806	app	5	783-34806	14.4	10.8	0.5	0.0	2.5	0.205128205128	1.0	1	2.0	7.0	1.0		5.0	
79	29389	pc	23	79-29389	7.68	5.76	0.91	0.0	20.93	0.186746987952	1.0	0	2.0	7.0	4.0	1.0	5.0	0.8
79	29389	app	75	79-29389	7.68	5.76	1.0	0.0	75.0	0.490494296578	1.0	0	2.0	7.0	37.0	1.0	5.0	7.4
79	29389	m	29	79-29389	7.68	5.76	0.7	0.0	20.3	0.424390243902	1.0	0	2.0	7.0	9.0	5.0	5.0	9.0
801	95	pc	41	801-95	56.4	42.3	0.68	6.0	27.88	0.0627177700348	3.0	2	4.0	10.0	2.0	1.0	6.0	0.33
801	95	app	1180	801-95	56.4	42.3	1.0	53.0	1180.0	0.265278954375	3.0	2	4.0	10.0	53.0	1.0	6.0	8.83
801	95	m	405	801-95	56.4	42.3	0.99	34.0	400.95	0.248766737139	3.0	2	4.0	10.0	34.0	0.996428571429	6.0	5.65
811	14455	app	482	811-14455	60.72	45.54	1.0	22.0	482.0	0.50414446418	4.0	5	5.0	19.0	22.0	3.007	14.0	4.73
811	14455	m	202	811-14455	60.72	45.54	0.95	13.0	191.9	0.321830985915	7.0	5	8.0	22.0	13.0	1.805	14.0	1.68
811	14455	pc	36	811-14455	60.72	45.54	0.65	6.0	23.4	0.311023622047	6.0	5	7.0	21.0	6.0	2.29125	14.0	0.98
821	26523	pc	2	821-26523	23.52	17.64	0.6	0.0	1.2	0.666666666667	1.0	0	2.0	7.0	1.0	0.9	5.0	0.18
821	26523	app	24	821-26523	23.52	17.64	1.0	0.0	24.0	0.476744186047	1.0	0	2.0	7.0	11.0		5.0	
821	26523	m	25	821-26523	23.52	17.64	1.0	1.0	25.0	0.728813559322	1.0	0	2.0	7.0	1.0	0.9	5.0	0.18
837	96	app	1396	837-96	120.48	90.36	1.0	453.0	1396.0	0.206589583547	12.0	14	13.0	26.0	288.0	5.09778075603	13.0	112.94
837	96	m	9553	837-96	120.48	90.36	0.44	594.0	4203.32	0.0182130841121	23.0	14	24.0	37.0	77.0	2.69128435815	13.0	15.94
837	96	pc	656	837-96	120.48	90.36	0.57	164.0	373.92	0.136106271777	17.0	14	18.0	31.0	51.0	2.78099470899	13.0	10.91
858	14526	pc	22	858-14526	14.4	10.8	0.9	6.0	19.8	0.174193548387	7.0	1	8.0	13.0	3.0	3.077	5.0	1.85
858	14526	app	30	858-14526	14.4	10.8	1.0	9.0	30.0	0.236111111111	7.0	1	8.0	13.0	7.0	2.43138888889	5.0	3.4
858	14526	m	14	858-14526	14.4	10.8	1.0	2.0	14.0	0.0588235294118	8.0	1	9.0	14.0	1.0	1.11	5.0	0.22
910	14286	m	20	910-14286	18.72	14.04	1.0	0.0	20.0	0.354609929078	1.0	2	2.0	8.0	7.0	0.975	6.0	1.14
910	14286	pc	4	910-14286	18.72	14.04	0.7	0.0	2.8	0.151515151515	1.0	2	2.0	8.0	0.0	0.95	6.0	0.0
910	14286	app	67	910-14286	18.72	14.04	1.0	0.0	67.0	0.414376321353	1.0	2	2.0	8.0	28.0	0.9	6.0	4.2
944	125	pc	25	944-125	26.88	20.16	0.53	3.0	13.25	0.275280898876	3.0	0	4.0	9.0	3.0	1.0	5.0	0.6
944	125	app	72	944-125	26.88	20.16	1.0	9.0	72.0	0.293069306931	3.0	0	4.0	9.0	9.0	1.0	5.0	1.8
944	125	m	134	944-125	26.88	20.16	0.95	23.0	127.3	0.31170212766	3.0	0	4.0	9.0	23.0	1.0	5.0	4.6
944	460	m	86	944-460	14.4	10.8	0.77	11.0	66.22	0.406919275124	2.0	3	3.0	10.0	11.0	0.9	7.0	1.41
944	460	pc	4	944-460	14.4	10.8	0.93	1.0	3.72	0.0625	2.0	3	3.0	10.0	0.0	1.06333333333	7.0	0.0
944	460	app	52	944-460	14.4	10.8	1.0	7.0	52.0	0.418918918919	2.0	3	3.0	10.0	7.0	0.9	7.0	0.9
946	8523	app	8	946-8523	14.4	10.8	1.0	1.0	8.0	0.229508196721	4.0	0	5.0	10.0	1.0	0.9	5.0	0.18
946	8523	m	4	946-8523	14.4	10.8	0.7	1.0	2.8	0.323529411765	4.0	0	5.0	10.0	1.0	0.9	5.0	0.18
9517	168	app	24	9517-168	23.52	17.64	1.0	0.0	24.0	0.464705882353	0.0	0	1.0	6.0	11.0		5.0	
9517	168	m	13	9517-168	23.52	17.64	1.0	0.0	13.0	0.452631578947	0.0	0	1.0	6.0	6.0		5.0	
9517	168	pc	0	9517-168	23.52	17.64	1.0	0.0	0.0	0.5	0.0	0	1.0	6.0	0.0		5.0	
952	207	pc	29	952-207	27.12	20.34	0.93	5.0	26.97	0.219512195122	6.0	4	7.0	15.0	5.0	0.901666666667	8.0	0.56
952	207	app	47	952-207	27.12	20.34	1.0	2.0	47.0	0.380239520958	4.0	4	5.0	13.0	2.0		8.0	
952	207	m	11	952-207	27.12	20.34	0.95	2.0	10.45	0.012987012987	6.0	4	7.0	15.0	0.0	0.92	8.0	0.0
9551	14286	m	38	9551-14286	20.16	15.12	0.63	0.0	23.94	0.180147058824	1.0	0	2.0	7.0	4.0	0.9	5.0	0.72
9551	14286	app	28	9551-14286	20.16	15.12	1.0	1.0	28.0	0.260204081633	1.0	0	2.0	7.0	1.0		5.0	
9704	96	pc	14	9704-96	21.12	15.84	0.77	2.0	10.78	0.0918367346939	3.0	0	4.0	9.0	1.0	0.9075	5.0	0.18
9704	96	app	22	9704-96	21.12	15.84	1.0	6.0	22.0	0.344155844156	3.0	0	4.0	9.0	6.0	0.905	5.0	1.09
9704	96	m	60	9704-96	21.12	15.84	0.99	13.0	59.4	0.269953051643	3.0	0	4.0	9.0	13.0	0.833333333333	5.0	2.17
9749	125	app	11	9749-125	26.88	20.16	1.0	0.0	11.0	0.333333333333	2.0	0	3.0	8.0	4.0	0.9	5.0	0.72
9749	125	m	44	9749-125	26.88	20.16	0.66	4.0	29.04	0.20447284345	3.0	0	4.0	9.0	4.0	0.9	5.0	0.72
9749	125	pc	4	9749-125	26.88	20.16	0.65	0.0	2.6	0.375	2.0	0	3.0	8.0	1.0	0.9	5.0	0.18
9799	168	m	101	9799-168	30.24	22.68	0.89	9.0	89.89	0.484550561798	1.0	1	2.0	7.0	9.0	0.873692307692	5.0	1.57
9799	168	pc	7	9799-168	30.24	22.68	0.74	1.0	5.18	0.06	1.0	1	2.0	7.0	0.0		5.0	
9799	168	app	95	9799-168	30.24	22.68	1.0	3.0	95.0	0.324888226528	1.0	1	2.0	7.0	3.0		5.0	
984	130	app	32	984-130	28.08	21.06	1.0	8.0	32.0	0.273913043478	5.0	0	6.0	11.0	8.0	1.76	5.0	2.82
984	130	m	16	984-130	28.08	21.06	0.92	4.0	14.72	0.0438596491228	7.0	0	8.0	13.0	1.0	1.98	5.0	0.4
984	130	pc	44	984-130	28.08	21.06	0.62	10.0	27.28	0.101910828025	5.0	0	6.0	11.0	3.0	1.03	5.0	0.62
9993	96	pc	14	9993-96	26.88	20.16	0.63	1.0	8.82	0.14	1.0	0	2.0	7.0	1.0	0.9	5.0	0.18
9993	96	app	15	9993-96	26.88	20.16	1.0	3.0	15.0	0.363636363636	1.0	0	2.0	7.0	3.0	0.9	5.0	0.54
9993	96	m	60	9993-96	26.88	20.16	0.47	4.0	28.2	0.139150943396	1.0	0	2.0	7.0	4.0	0.866875	5.0	0.69
1	34323	pc	240	1-34323	60.96	45.72	0.77	19.0	184.8	0.268292682927	4.0	12	5.0	16.0	19.0	1.82083333333	11.0	3.15
1	34323	app	788	1-34323	60.96	45.72	1.0	14.0	788.0	0.54981884058	2.0	12	3.0	14.0	14.0	2.26125	11.0	2.88
1	34323	m	779	1-34323	60.96	45.72	0.83	18.0	646.57	0.383501374885	4.0	12	5.0	16.0	18.0	1.685	11.0	2.76
1	8735	app	202	1-8735	57.84	43.38	1.0	24.0	202.0	0.241549295775	6.0	2	7.0	13.0	24.0	2.57833333333	6.0	10.31
1	8735	m	144	1-8735	57.84	43.38	0.8	16.0	115.2	0.169474727453	15.0	2	16.0	22.0	16.0	1.01583333333	6.0	2.71
1	8735	pc	144	1-8735	57.84	43.38	0.69	41.0	99.36	0.115841584158	12.0	2	13.0	19.0	12.0	1.00177083333	6.0	2.0
102	26513	app	451	102-26513	14.4	10.8	1.0	0.0	451.0	0.429882874327	0.0	2	1.0	7.0	194.0		6.0	
102	26513	m	100	102-26513	14.4	10.8	1.0	0.0	100.0	0.534850640114	0.0	2	1.0	7.0	53.0		6.0	
102	26513	pc	47	102-26513	14.4	10.8	1.0	0.0	47.0	0.374622356495	0.0	2	1.0	7.0	18.0		6.0	
10506	611	pc	7	10506-611	23.52	17.64	1.0	0.0	7.0	0.08	1.0	1	2.0	7.0	1.0	0.9	5.0	0.18
10506	611	app	17	10506-611	23.52	17.64	1.0	0.0	17.0	0.425	1.0	1	2.0	7.0	7.0	0.9	5.0	1.26
10506	611	m	1	10506-611	23.52	17.64	1.0	0.0	1.0	0.333333333333	1.0	1	2.0	7.0	0.0	0.9	5.0	0.0
1086	14000	app	74	1086-14000	33.6	25.2	1.0	10.0	74.0	0.275529865125	5.0	0	6.0	11.0	10.0	1.50416666667	5.0	3.01
1086	14000	m	109	1086-14000	33.6	25.2	0.75	17.0	81.75	0.140992167102	9.0	0	10.0	15.0	12.0	0.95	5.0	2.28
1086	14000	pc	16	1086-14000	33.6	25.2	0.27	5.0	4.32	0.140350877193	4.0	0	5.0	10.0	1.0	1.55333333333	5.0	0.31
135	96	pc	189	135-96	143.04	107.28	0.83	71.0	156.87	0.220466516178	9.0	4	10.0	18.0	35.0	3.78168571429	8.0	16.54
135	96	app	734	135-96	143.04	107.28	1.0	203.0	734.0	0.231621936989	9.0	4	10.0	18.0	170.0	4.61949983708	8.0	98.16
135	96	m	815	135-96	143.04	107.28	1.0	231.0	815.0	0.131897004729	11.0	4	12.0	20.0	107.0	3.17286111111	8.0	42.44
13950	156	app	33	13950-156	33.6	25.2	1.0	8.0	33.0	0.294871794872	4.0	0	5.0	10.0	8.0	1.0	5.0	1.6
13950	156	m	67	13950-156	33.6	25.2	0.96	21.0	64.32	0.176220806794	4.0	0	5.0	10.0	11.0	0.944666666667	5.0	2.08
13950	156	pc	22	13950-156	33.6	25.2	0.41	5.0	9.02	0.266233766234	4.0	0	5.0	10.0	2.0	1.0	5.0	0.4
158	14326	app	949	158-14326	67.92	50.94	1.0	88.0	949.0	0.393948517236	6.0	13	7.0	19.0	88.0	2.02456709957	12.0	14.85
158	14326	m	970	158-14326	67.92	50.94	0.76	111.0	737.2	0.142331468943	21.0	13	22.0	34.0	105.0	1.76189417989	12.0	15.42
158	14326	pc	274	158-14326	67.92	50.94	0.75	59.0	205.5	0.277691107644	10.0	13	11.0	23.0	57.0	1.6290625	12.0	7.74
172	26516	pc	16	172-26516	20.16	15.12	0.7	0.0	11.2	0.151785714286	1.0	0	2.0	7.0	2.0	0.9	5.0	0.36
172	26516	app	37	172-26516	20.16	15.12	1.0	0.0	37.0	0.480916030534	1.0	0	2.0	7.0	18.0	0.9	5.0	3.24
172	26516	m	27	172-26516	20.16	15.12	1.0	0.0	27.0	0.376963350785	1.0	0	2.0	7.0	10.0		5.0	
18	14419	pc	119	18-14419	52.8	39.6	0.37	9.0	44.03	0.349282296651	7.0	5	8.0	22.0	9.0	0.916666666667	14.0	0.59
18	14419	app	215	18-14419	52.8	39.6	1.0	9.0	215.0	0.537086092715	5.0	5	6.0	20.0	9.0	0.9375	14.0	0.6
18	14419	m	75	18-14419	52.8	39.6	0.98	6.0	73.5	0.410984848485	5.0	5	6.0	20.0	6.0	0.9	14.0	0.39
188	14000	m	996	188-14000	204.72	153.54	0.54	186.0	537.84	0.265443600401	15.0	8	16.0	33.0	143.0	5.56259539474	17.0	46.79
188	14000	pc	164	188-14000	204.72	153.54	0.3	23.0	49.2	0.218260869565	15.0	8	16.0	33.0	11.0	7.10111111111	17.0	4.59
188	14000	app	579	188-14000	204.72	153.54	0.99	87.0	573.21	0.351418002466	12.0	8	13.0	30.0	87.0	9.21682261905	17.0	47.17
188	207	app	151	188-207	52.8	39.6	1.0	7.0	151.0	0.401701323251	3.0	3	4.0	11.0	7.0	2.94285714286	7.0	2.94
188	207	m	48	188-207	52.8	39.6	1.0	4.0	48.0	0.140762463343	6.0	3	7.0	14.0	4.0	2.82166666667	7.0	1.61
188	207	pc	84	188-207	52.8	39.6	0.75	15.0	63.0	0.205084745763	5.0	3	6.0	13.0	13.0	2.9	7.0	5.39
2	145	app	127	2-145	36.96	27.72	1.0	15.0	127.0	0.282828282828	5.0	2	6.0	12.0	15.0	2.43333333333	6.0	6.08
2	145	m	104	2-145	36.96	27.72	1.0	15.0	104.0	0.192360163711	8.0	2	9.0	15.0	15.0	1.325	6.0	3.31
2	145	pc	180	2-145	36.96	27.72	0.92	39.0	165.6	0.182608695652	10.0	2	11.0	17.0	30.0	1.39162698413	6.0	6.96
2	8493	m	101	2-8493	65.28	48.96	1.0	28.0	101.0	0.205633802817	12.0	9	13.0	31.0	21.0	2.71472222222	18.0	3.17
2	8493	pc	259	2-8493	65.28	48.96	0.66	31.0	170.94	0.370656370656	7.0	9	8.0	26.0	31.0	2.886	18.0	4.97
2	8493	app	75	2-8493	65.28	48.96	1.0	11.0	75.0	0.44380952381	6.0	9	7.0	25.0	11.0	4.11928571429	18.0	2.52
2015	8493	m	45	2015-8493	46.08	34.56	0.6	6.0	27.0	0.186708860759	5.0	3	6.0	13.0	5.0	0.95	7.0	0.68
